시군명,사업장명,소재지우편번호,소재지도로명주소,소재지지번주소,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,WGS84위도,WGS84경도,구명,읍면동명,리계,나머지주소,도명,법정동코드,시군구명,리명,계,남자,여자,0~9세 유아 인구,30~40대 부모 인구
고양시,퍼플주니어키즈카페 향동점,412-180,"경기도 고양시 덕양구 꽃마을로 64, DMC스타허브플러스 5층 506(일부),507호 (향동동)",경기도 고양시 덕양구 향동동 523 DMC스타허브플러스 ,2023-06-16,영업,,N,79.76,,키즈카페,37.6005441979,126.8934193107,덕양구,향동동,,523 DMC스타허브플러스,경기도,4128113200.0,고양시 덕양구,,23014.0,11216.0,11798.0,2925.0,9438.0
고양시,아이킹,412-743,"경기도 고양시 덕양구 화신로272번길 58, 영프라자빌딩 603(일부),604(일부)호 (화정동)","경기도 고양시 덕양구 화정동 972 영프라자빌딩 603,4호",2024-02-23,영업,,N,68.42,,키즈카페,37.6336616181,126.8321077585,덕양구,화정동,,"972 영프라자빌딩 603,4호",경기도,4128112300.0,고양시 덕양구,,66554.0,32107.0,34447.0,3001.0,17668.0
고양시,허니버디,412-040,"경기도 고양시 덕양구 원흥3로 16, KB중앙타워 306호 (원흥동)",경기도 고양시 덕양구 원흥동 631 KB중앙타워 ,2024-01-12,영업,,Y,114.78,,키즈카페,37.6492364441,126.8748406827,덕양구,원흥동,,631 KB중앙타워,경기도,4128110400.0,고양시 덕양구,,24707.0,11382.0,13325.0,1625.0,8630.0
고양시,쁘띠몽드 DMC향동점,412-180,"경기도 고양시 덕양구 향기로 119, Urban place 9층 901(일부)호 (향동동)",경기도 고양시 덕양구 향동동 525 Urban place ,2023-03-24,영업,,Y,250.0,,키즈카페,37.6003849317,126.8939983576,덕양구,향동동,,525 Urban place,경기도,4128113200.0,고양시 덕양구,,23014.0,11216.0,11798.0,2925.0,9438.0
고양시,와글아이일산차움라이프센터,410837,"경기도 고양시 일산동구 중앙로 1205, 차움 라이프센터 B101(일부)호 (장항동)",경기도 고양시 일산동구 장항동 889,20200922,영업,,Y,193.0,,키즈카페,37.6541226556,126.7757402631,일산동구,장항동,,889,경기도,4128510400.0,고양시 일산동구,,43099.0,21260.0,21839.0,3241.0,16439.0
고양시,Andante 안단테,410330,"경기도 고양시 일산동구 애니골길 97, 고양국제청소년문화센터 글로벌센터동 3층 일부호 (풍동)",경기도 고양시 일산동구 풍동 1399 고양국제청소년문화센터 글로벌센터 3층 일부,20101011,영업,,N,66.98,,키즈카페,37.6767495829,126.7926891892,일산동구,풍동,,1399 고양국제청소년문화센터 글로벌센터 3층 일부,경기도,4128510700.0,고양시 일산동구,,36186.0,17347.0,18839.0,2155.0,9427.0
고양시,잭슨나인스피자,411320,"경기도 고양시 일산서구 일현로 97-11, B106(일부)호 (탄현동, 일산 위브더제니스)","경기도 고양시 일산서구 탄현동 1640 일산 위브더제니스, B106호일부",20181022,영업,,Y,586.0,,키즈카페,37.6934754388,126.7628240942,일산서구,탄현동,,"1640 일산 위브더제니스, B106호일부",경기도,4128710300.0,고양시 일산서구,,48306.0,23500.0,24806.0,3136.0,13280.0
고양시,어울놀이,412070,"경기도 고양시 덕양구 권율대로 893, 6층 606,607호 (신원동, 파스텔시티)","경기도 고양시 덕양구 신원동 620-1번지 파스텔시티 6층 606호,607호",20170331,영업,,Y,347.0,,키즈카페,37.6636733008,126.8898673416,덕양구,신원동,,"620-1번지 파스텔시티 6층 606호,607호",경기도,4128110300.0,고양시 덕양구,,21222.0,10013.0,11209.0,1952.0,6756.0
고양시,키키카페,412070,"경기도 고양시 덕양구 신원로 40-38, 서원프라자 3층 301호 (신원동)",경기도 고양시 덕양구 신원동 624 서원프라자 3층 301호,20170410,폐업,20220203,N,90.4,,키즈카페,37.6642958362,126.8899869662,덕양구,신원동,,624 서원프라자 3층 301호,경기도,4128110300.0,고양시 덕양구,,21222.0,10013.0,11209.0,1952.0,6756.0
고양시,잉킁잉큼,412070,"경기도 고양시 덕양구 통일로493번길 122-27, 1층 (신원동)",경기도 고양시 덕양구 신원동 297-1 1층,20150710,폐업,20201229,N,189.31,,키즈카페,37.6784700726,126.8789274714,덕양구,신원동,,297-1 1층,경기도,4128110300.0,고양시 덕양구,,21222.0,10013.0,11209.0,1952.0,6756.0
고양시,엔젤키즈카페,410831,"경기도 고양시 일산동구 중산로 228, 2층 1호 (중산동, 그린코아빌딩)",경기도 고양시 일산동구 중산동 1571-3번지 그린코아 2층1호,20160226,폐업,20181211,Y,111.97,,키즈카페,37.6923409761,126.7805294885,일산동구,중산동,,1571-3번지 그린코아 2층1호,경기도,4128510200.0,고양시 일산동구,,43587.0,20953.0,22634.0,2228.0,10677.0
고양시,미니특공대 테마파크,411732,"경기도 고양시 일산서구 중앙로 1436, 그랜드백화점일산점 지하 3층 일부호 (주엽동)",경기도 고양시 일산서구 주엽동 22 그랜드백화점일산점 지하3층 일부,20180126,폐업,20201209,N,61.0,,키즈카페,37.6708230588,126.7610298735,일산서구,주엽동,,22 그랜드백화점일산점 지하3층 일부,경기도,4128710200.0,고양시 일산서구,,53070.0,24748.0,28322.0,2631.0,13565.0
고양시,아가야,412827,"경기도 고양시 덕양구 화중로 54 (화정동, 서일빌딩 2층일부)",경기도 고양시 덕양구 화정동 984번지 서일빌딩 2층일부,20120824,폐업,20171109,N,20.0,,키즈카페,37.6319773293,126.8307288414,덕양구,화정동,,984번지 서일빌딩 2층일부,경기도,4128112300.0,고양시 덕양구,,66554.0,32107.0,34447.0,3001.0,17668.0
고양시,키키카페,412070,"경기도 고양시 덕양구 신원로 40-38, 서원프라자 3층 302(일부)호 (신원동)",경기도 고양시 덕양구 신원동 624 서원프라자 3층 302(일부)호,20170410,폐업,20220203,N,40.0,,키즈카페,37.6642958362,126.8899869662,덕양구,신원동,,624 서원프라자 3층 302(일부)호,경기도,4128110300.0,고양시 덕양구,,21222.0,10013.0,11209.0,1952.0,6756.0
고양시,쁘띠몽드일산점,411838,"경기도 고양시 일산서구 주엽로 150, 5층 504 일부호 (주엽동, 자유프라자)",경기도 고양시 일산서구 주엽동 18 자유프라자 504일부호,20171019,폐업,20221007,N,41.25,,키즈카페,37.6719368348,126.7589777549,일산서구,주엽동,,18 자유프라자 504일부호,경기도,4128710200.0,고양시 일산서구,,53070.0,24748.0,28322.0,2631.0,13565.0
고양시,릴리펏,411848,"경기도 고양시 일산서구 중앙로 1406, 306호 (주엽동, 한솔코아)",경기도 고양시 일산서구 주엽동 72-2 한솔코아 306호,20170227,폐업,20220513,Y,217.91,,키즈카페,37.6693807341,126.7638789033,일산서구,주엽동,,72-2 한솔코아 306호,경기도,4128710200.0,고양시 일산서구,,53070.0,24748.0,28322.0,2631.0,13565.0
고양시,플레이톡,412220,"경기도 고양시 덕양구 중앙로 450 (행신동, 명성프라자 701호일부,702호일부)","경기도 고양시 덕양구 행신동 1082-2번지 외1필지 명성프라자 701호일부,702호일부",20121228,폐업,20171020,N,121.97,,키즈카페,37.6184413216,126.8455467841,덕양구,행신동,,"1082-2번지 외1필지 명성프라자 701호일부,702호일부",경기도,4128112800.0,고양시 덕양구,,90854.0,44071.0,46783.0,4104.0,23995.0
고양시,점프노리 성사점,412812,"경기도 고양시 덕양구 호국로 819 (주교동, 3층일부)",경기도 고양시 덕양구 주교동 621-4번지,20150518,폐업,20190620,N,82.49,,키즈카페,37.6588617964,126.8383330175,덕양구,주교동,,621-4번지,경기도,4128110100.0,고양시 덕양구,,13839.0,7110.0,6729.0,440.0,3198.0
고양시,키즈빌리지큐브,412470,"경기도 고양시 덕양구 통일로 760, 309호일부310호311호일부동 (관산동)","경기도 고양시 덕양구 관산동 1015 더퍼스트프라임309호일부,310호,311호일부",20150907,폐업,20200629,N,489.0,,키즈카페,37.6878475275,126.8660670827,덕양구,관산동,,"1015 더퍼스트프라임309호일부,310호,311호일부",경기도,4128111800.0,고양시 덕양구,,17786.0,8968.0,8818.0,558.0,3872.0
고양시,테리베리키즈카페,410835,"경기도 고양시 일산동구 강송로 33, 지하1층 일부호 (백석동, 일산요진와이시티 판매문화시설)",경기도 고양시 일산동구 백석동 1237번지 일산요진와이시티 판매문화시설 지하1층 일부호,20170724,폐업,20190619,Y,86.78,,키즈카페,37.6417316619,126.7939507953,일산동구,백석동,,1237번지 일산요진와이시티 판매문화시설 지하1층 일부호,경기도,4128510600.0,고양시 일산동구,,48859.0,23298.0,25561.0,2096.0,14521.0
고양시,모모키즈카페,410835,"경기도 고양시 일산동구 중앙로 1074, 301호 (백석동)",경기도 고양시 일산동구 백석동 1294번지 301호,20160302,폐업,20191018,Y,238.36,,키즈카페,37.6452693385,126.7857105805,일산동구,백석동,,1294번지 301호,경기도,4128510600.0,고양시 일산동구,,48859.0,23298.0,25561.0,2096.0,14521.0
광명시,마미키즈카페,423-858,"경기도 광명시 오리로985번길 7-1, 2층 201호 일부호 (광명동)",경기도 광명시 광명동 158-802 ,2024-08-16,영업,,N,29.1,,키즈카페,37.4787589333,126.8535303859,,광명동,,158-802,경기도,4121010100.0,광명시,,73538.0,35936.0,37602.0,4400.0,21557.0
광명시,점프노리광명소하점,423826,"경기도 광명시 오리로 372, 3층 (소하동)",경기도 광명시 소하동 1242-12번지 3층,20160527,폐업,20191205,N,14.56,,키즈카페,37.4355979633,126.8797079458,,소하동,,1242-12번지 3층,경기도,4121010400.0,광명시,,55223.0,27008.0,28215.0,3100.0,14512.0
광명시,창의력공장키즈카페,423050,"경기도 광명시 소하로 81, 7층 일부호 (소하동)",경기도 광명시 소하동 1339-1 7층일부호,20191210,폐업,20211227,N,97.62,,키즈카페,37.4476356555,126.884017683,,소하동,,1339-1 7층일부호,경기도,4121010400.0,광명시,,55223.0,27008.0,28215.0,3100.0,14512.0
광주시,더리틀즈(The Littles) 경기광주점,464805,"경기도 광주시 고불로 106, 씨엘프라자 3층 (태전동)",경기도 광주시 태전동 281-4 씨엘프라자 3층,20180430,영업,,Y,221.1,,키즈카페,37.3933098968,127.2266589085,,태전동,,281-4 씨엘프라자 3층,경기도,4161011000.0,광주시,,40364.0,20122.0,20242.0,4232.0,13976.0
광주시,키즈왕국,464895,"경기도 광주시 오포읍 문형산길 27, 1층",경기도 광주시 오포읍 신현리 362-3번지 1층,20140321,폐업,20191016,N,89.46,,키즈카페,37.360675107,127.162037433,,오포읍,신현리,362-3번지 1층,경기도,,,,,,,,
광주시,iLAVUE 키즈카페,464807,"경기도 광주시 중앙로 95-5, 성환빌딩2호동 2층 (역동)",경기도 광주시 역동 8-19번지 성환빌딩,20171113,폐업,20180919,N,34.59,,키즈카페,37.4081435203,127.2583569856,,역동,,8-19번지 성환빌딩,경기도,4161011200.0,광주시,,14503.0,7333.0,7170.0,1677.0,5329.0
광주시,썸베베,464922,"경기도 광주시 오포읍 능평로30번길 10, 2층",경기도 광주시 오포읍 능평리 458-4 2층,20160518,폐업,20211231,Y,174.98,,키즈카페,37.3546953,127.1639273571,,오포읍,능평리,458-4 2층,경기도,,,,,,,,
광주시,놀이터,464901,경기도 광주시 파발로 107 (송정동),경기도 광주시 송정동 63-4번지,20120426,폐업,20160629,N,237.33,,키즈카페,37.4135076545,127.2588143732,,송정동,,63-4번지,경기도,4161010300.0,광주시,,22811.0,11545.0,11266.0,1394.0,6421.0
구리시,아이와룸,471-828,"경기도 구리시 이문안로 68, 3층 302호 (수택동, 동진프라자)",경기도 구리시 수택동 847-2 동진프라자 302호,2015-10-02,폐업,2023-08-11,Y,314.35,,키즈카페,37.5921398368,127.1386785775,,수택동,,847-2 동진프라자 302호,경기도,4131010500.0,구리시,,47002.0,23308.0,23694.0,2078.0,13022.0
구리시,퐁퐁플라워 카페 팁,471712,"경기도 구리시 경춘로 261, 롯데백화점 구리점 8층 (인창동)",경기도 구리시 인창동 677 롯데백화점 구리점 8층,20200701,영업,,N,82.0,,키즈카페,37.6026921337,127.1437935543,,인창동,,677 롯데백화점 구리점 8층,경기도,4131010300.0,구리시,,56684.0,27528.0,29156.0,3261.0,15546.0
구리시,오투팡팡,471834,"경기도 구리시 동구릉로 69, 2층 (인창동)",경기도 구리시 인창동 527-32 2층,20170602,폐업,20220614,N,96.31,,키즈카페,37.6062945545,127.1339876804,,인창동,,527-32 2층,경기도,4131010300.0,구리시,,56684.0,27528.0,29156.0,3261.0,15546.0
구리시,쁘띠몽드,471080,"경기도 구리시 산마루로 19, 6층 (갈매동, 진영트윈타워 B동 601, 602, 603호)","경기도 구리시 갈매동 605-1 외1필지 진영트윈타워B동 601, 602, 603호",20170929,폐업,20210712,Y,143.28,,키즈카페,37.631747627,127.1166814969,,갈매동,,"605-1 외1필지 진영트윈타워B동 601, 602, 603호",경기도,4131010100.0,구리시,,30409.0,14950.0,15459.0,3104.0,10921.0
구리시,조이점프,471060,"경기도 구리시 벌말로 114, 3층 (토평동)",경기도 구리시 토평동 275-4 3층,20180402,폐업,20210106,N,46.73,,키즈카페,37.5868601843,127.1483769854,,토평동,,275-4 3층,경기도,4131010700.0,구리시,,12797.0,6780.0,6017.0,586.0,3394.0
군포시,점프노리군포산본점,435824,"경기도 군포시 당산로 104, 5층 501호 (금정동, 두현타워)",경기도 군포시 금정동 765,20151102,폐업,20221222,Y,390.2,,키즈카페,37.3609802165,126.9464172155,,금정동,,765,경기도,4141010500.0,군포시,,48990.0,24230.0,24760.0,2164.0,14653.0
군포시,키즈몽,435020,"경기도 군포시 번영로28번길 37-12, 401호 (부곡동, 거성프라자1)",경기도 군포시 부곡동 1120-1번지 거성프라자1 401호,20111118,폐업,20190517,N,33.56,,키즈카페,37.3248532927,126.9445716752,,부곡동,,1120-1번지 거성프라자1 401호,경기도,4141010300.0,군포시,,15730.0,7727.0,8003.0,1088.0,4657.0
김포시,놀자GO주니어키즈카페,415-080,"경기도 김포시 김포한강8로 412, 3층 303,304호 (구래동)","경기도 김포시 구래동 6884-2 3층 303, 304호",2023-11-17,영업,,Y,387.0,,키즈카페,37.6429116786,126.6232141562,,구래동,,"6884-2 3층 303, 304호",경기도,4157010900.0,김포시,,45349.0,22645.0,22704.0,4703.0,18336.0
김포시,제니스 키즈카페(통진점),415-865,"경기도 김포시 통진읍 김포대로 2225, 통진메디칼타워 4층 402호",경기도 김포시 통진읍 마송리 515-4 통진메디칼타워 402호,2023-12-14,영업,,Y,208.4,,키즈카페,37.6891360851,126.5987730066,,통진읍,마송리,515-4 통진메디칼타워 402호,경기도,4157025021.0,김포시,도사리,3523.0,1851.0,1672.0,150.0,760.0
김포시,제니스 키즈카페(통진점),415-865,"경기도 김포시 통진읍 김포대로 2225, 통진메디칼타워 4층 402호",경기도 김포시 통진읍 마송리 515-4 통진메디칼타워 402호,2023-12-14,영업,,Y,208.4,,키즈카페,37.6891360851,126.5987730066,,통진읍,마송리,515-4 통진메디칼타워 402호,경기도,4157025022.0,김포시,마송리,19469.0,10187.0,9282.0,1332.0,6044.0
김포시,제니스 키즈카페(통진점),415-865,"경기도 김포시 통진읍 김포대로 2225, 통진메디칼타워 4층 402호",경기도 김포시 통진읍 마송리 515-4 통진메디칼타워 402호,2023-12-14,영업,,Y,208.4,,키즈카페,37.6891360851,126.5987730066,,통진읍,마송리,515-4 통진메디칼타워 402호,경기도,4157025023.0,김포시,서암리,7906.0,4180.0,3726.0,429.0,1877.0
김포시,제니스 키즈카페(통진점),415-865,"경기도 김포시 통진읍 김포대로 2225, 통진메디칼타워 4층 402호",경기도 김포시 통진읍 마송리 515-4 통진메디칼타워 402호,2023-12-14,영업,,Y,208.4,,키즈카페,37.6891360851,126.5987730066,,통진읍,마송리,515-4 통진메디칼타워 402호,경기도,4157025024.0,김포시,수참리,469.0,257.0,212.0,9.0,74.0
김포시,제니스 키즈카페(통진점),415-865,"경기도 김포시 통진읍 김포대로 2225, 통진메디칼타워 4층 402호",경기도 김포시 통진읍 마송리 515-4 통진메디칼타워 402호,2023-12-14,영업,,Y,208.4,,키즈카페,37.6891360851,126.5987730066,,통진읍,마송리,515-4 통진메디칼타워 402호,경기도,4157025025.0,김포시,가현리,1337.0,752.0,585.0,22.0,263.0
김포시,제니스 키즈카페(통진점),415-865,"경기도 김포시 통진읍 김포대로 2225, 통진메디칼타워 4층 402호",경기도 김포시 통진읍 마송리 515-4 통진메디칼타워 402호,2023-12-14,영업,,Y,208.4,,키즈카페,37.6891360851,126.5987730066,,통진읍,마송리,515-4 통진메디칼타워 402호,경기도,4157025026.0,김포시,동을산리,540.0,281.0,259.0,16.0,89.0
김포시,제니스 키즈카페(통진점),415-865,"경기도 김포시 통진읍 김포대로 2225, 통진메디칼타워 4층 402호",경기도 김포시 통진읍 마송리 515-4 통진메디칼타워 402호,2023-12-14,영업,,Y,208.4,,키즈카페,37.6891360851,126.5987730066,,통진읍,마송리,515-4 통진메디칼타워 402호,경기도,4157025027.0,김포시,귀전리,531.0,316.0,215.0,6.0,84.0
김포시,제니스 키즈카페(통진점),415-865,"경기도 김포시 통진읍 김포대로 2225, 통진메디칼타워 4층 402호",경기도 김포시 통진읍 마송리 515-4 통진메디칼타워 402호,2023-12-14,영업,,Y,208.4,,키즈카페,37.6891360851,126.5987730066,,통진읍,마송리,515-4 통진메디칼타워 402호,경기도,4157025028.0,김포시,고정리,537.0,311.0,226.0,6.0,104.0
김포시,제니스 키즈카페(통진점),415-865,"경기도 김포시 통진읍 김포대로 2225, 통진메디칼타워 4층 402호",경기도 김포시 통진읍 마송리 515-4 통진메디칼타워 402호,2023-12-14,영업,,Y,208.4,,키즈카페,37.6891360851,126.5987730066,,통진읍,마송리,515-4 통진메디칼타워 402호,경기도,4157025029.0,김포시,옹정리,564.0,330.0,234.0,8.0,96.0
김포시,다다플레이,415-050,"경기도 김포시 김포한강11로 139-8, 1층 116호 (운양동)",경기도 김포시 운양동 1428-2 1층 116호,2021-06-01,폐업,2023-11-28,N,82.11,,키즈카페,37.6455148084,126.6806530345,,운양동,,1428-2 1층 116호,경기도,4157010300.0,김포시,,49134.0,23961.0,25173.0,5403.0,17921.0
김포시,점핑플레이도시,415050,"경기도 김포시 김포한강11로 288-19, 6층 605,606호 (운양동, 운양프라자)","경기도 김포시 운양동 1297-14번지 운양프라자 605,606호",20140911,영업,,Y,247.06,,키즈카페,37.6547294841,126.6824109932,,운양동,,"1297-14번지 운양프라자 605,606호",경기도,4157010300.0,김포시,,49134.0,23961.0,25173.0,5403.0,17921.0
김포시,주바운스클럽,415060,"경기도 김포시 태장로 784, 8층 일부호 (장기동)",경기도 김포시 장기동 2025-5번지 8층 일부호,20171208,영업,,N,95.7,,키즈카페,37.6390628983,126.6795791398,,장기동,,2025-5번지 8층 일부호,경기도,4157010400.0,김포시,,79008.0,38540.0,40468.0,7126.0,26104.0
김포시,플레이김포구래점,415080,"경기도 김포시 김포한강9로 73, 605호일부호 (구래동)",경기도 김포시 구래동 6884-8번지 김포센트럴프라자 605호일부호,20171027,영업,,N,19.83,,키즈카페,37.6433522547,126.6254986178,,구래동,,6884-8번지 김포센트럴프라자 605호일부호,경기도,4157010900.0,김포시,,45349.0,22645.0,22704.0,4703.0,18336.0
김포시,에그퐁리틀클럽,415020,"경기도 김포시 걸포2로 1, 오스타파라곤타워 4층 401일부호 (걸포동)",경기도 김포시 걸포동 1563-4 오스타파라곤타워4층 401일부호,20201021,영업,,N,33.0,,키즈카페,37.6321987852,126.7065143185,,걸포동,,1563-4 오스타파라곤타워4층 401일부호,경기도,4157010200.0,김포시,,19334.0,9487.0,9847.0,2326.0,6797.0
김포시,스텔라디,415080,"경기도 김포시 김포한강9로 109, 502~504호 (구래동)",경기도 김포시 구래동 6917-2,20180807,영업,,Y,356.83,,키즈카페,37.6465676617,126.6251888697,,구래동,,6917-2,경기도,4157010900.0,김포시,,45349.0,22645.0,22704.0,4703.0,18336.0
김포시,리틀존,415050,"경기도 김포시 김포한강11로 288-27, 1동 4층 405호 (운양동, 한강프라자)",경기도 김포시 운양동 1297-7번지 한강프라자 1동 405호,20150611,폐업,20171212,N,212.56,,키즈카페,37.6548894498,126.6833841911,,운양동,,1297-7번지 한강프라자 1동 405호,경기도,4157010300.0,김포시,,49134.0,23961.0,25173.0,5403.0,17921.0
남양주시,스카이 팡팡,472845,"경기도 남양주시 화도읍 맷돌로 118, 601호일부호 (중흥프라자)",경기도 남양주시 화도읍 마석우리 383-6번지,20130411,영업,,Y,231.73,,키즈카페,37.6572996938,127.3032864143,,화도읍,마석우리,383-6번지,경기도,4136025600.0,남양주시,,1.0,1.0,0.0,0.0,1.0
남양주시,스카이 팡팡,472845,"경기도 남양주시 화도읍 맷돌로 118, 601호일부호 (중흥프라자)",경기도 남양주시 화도읍 마석우리 383-6번지,20130411,영업,,Y,231.73,,키즈카페,37.6572996938,127.3032864143,,화도읍,마석우리,383-6번지,경기도,4136025621.0,남양주시,마석우리,22893.0,11528.0,11365.0,1195.0,6070.0
남양주시,스카이 팡팡,472845,"경기도 남양주시 화도읍 맷돌로 118, 601호일부호 (중흥프라자)",경기도 남양주시 화도읍 마석우리 383-6번지,20130411,영업,,Y,231.73,,키즈카페,37.6572996938,127.3032864143,,화도읍,마석우리,383-6번지,경기도,4136025622.0,남양주시,묵현리,34431.0,16972.0,17459.0,1733.0,8758.0
남양주시,스카이 팡팡,472845,"경기도 남양주시 화도읍 맷돌로 118, 601호일부호 (중흥프라자)",경기도 남양주시 화도읍 마석우리 383-6번지,20130411,영업,,Y,231.73,,키즈카페,37.6572996938,127.3032864143,,화도읍,마석우리,383-6번지,경기도,4136025623.0,남양주시,가곡리,6318.0,3209.0,3109.0,324.0,1566.0
남양주시,스카이 팡팡,472845,"경기도 남양주시 화도읍 맷돌로 118, 601호일부호 (중흥프라자)",경기도 남양주시 화도읍 마석우리 383-6번지,20130411,영업,,Y,231.73,,키즈카페,37.6572996938,127.3032864143,,화도읍,마석우리,383-6번지,경기도,4136025624.0,남양주시,구암리,845.0,439.0,406.0,17.0,152.0
남양주시,스카이 팡팡,472845,"경기도 남양주시 화도읍 맷돌로 118, 601호일부호 (중흥프라자)",경기도 남양주시 화도읍 마석우리 383-6번지,20130411,영업,,Y,231.73,,키즈카페,37.6572996938,127.3032864143,,화도읍,마석우리,383-6번지,경기도,4136025625.0,남양주시,금남리,1294.0,696.0,598.0,27.0,248.0
남양주시,스카이 팡팡,472845,"경기도 남양주시 화도읍 맷돌로 118, 601호일부호 (중흥프라자)",경기도 남양주시 화도읍 마석우리 383-6번지,20130411,영업,,Y,231.73,,키즈카페,37.6572996938,127.3032864143,,화도읍,마석우리,383-6번지,경기도,4136025626.0,남양주시,답내리,3030.0,1561.0,1469.0,231.0,890.0
남양주시,스카이 팡팡,472845,"경기도 남양주시 화도읍 맷돌로 118, 601호일부호 (중흥프라자)",경기도 남양주시 화도읍 마석우리 383-6번지,20130411,영업,,Y,231.73,,키즈카페,37.6572996938,127.3032864143,,화도읍,마석우리,383-6번지,경기도,4136025627.0,남양주시,월산리,7832.0,3868.0,3964.0,690.0,2408.0
남양주시,스카이 팡팡,472845,"경기도 남양주시 화도읍 맷돌로 118, 601호일부호 (중흥프라자)",경기도 남양주시 화도읍 마석우리 383-6번지,20130411,영업,,Y,231.73,,키즈카페,37.6572996938,127.3032864143,,화도읍,마석우리,383-6번지,경기도,4136025628.0,남양주시,창현리,18415.0,9141.0,9274.0,949.0,4611.0
남양주시,스카이 팡팡,472845,"경기도 남양주시 화도읍 맷돌로 118, 601호일부호 (중흥프라자)",경기도 남양주시 화도읍 마석우리 383-6번지,20130411,영업,,Y,231.73,,키즈카페,37.6572996938,127.3032864143,,화도읍,마석우리,383-6번지,경기도,4136025629.0,남양주시,녹촌리,12964.0,6459.0,6505.0,1273.0,4219.0
남양주시,스카이 팡팡,472845,"경기도 남양주시 화도읍 맷돌로 118, 601호일부호 (중흥프라자)",경기도 남양주시 화도읍 마석우리 383-6번지,20130411,영업,,Y,231.73,,키즈카페,37.6572996938,127.3032864143,,화도읍,마석우리,383-6번지,경기도,4136025630.0,남양주시,차산리,4202.0,2211.0,1991.0,258.0,1182.0
남양주시,꿈트리팡팡 호평점,472120,"경기도 남양주시 늘을3로 65-12, 407호,408호,409호 (호평동, 금강프라자)","경기도 남양주시 호평동 617-1 금강프라자 407호,408호,409호",20150730,영업,,Y,288.76,,키즈카페,37.6602408212,127.2478824674,,호평동,,"617-1 금강프라자 407호,408호,409호",경기도,4136010100.0,남양주시,,55648.0,27047.0,28601.0,4243.0,16483.0
남양주시,키즈팡팡,472811,경기도 남양주시 별내면 청학로68번길 3 (403호),경기도 남양주시 별내면 청학리 418-3 403호,20120125,영업,,Y,182.28,,키즈카페,37.7076842036,127.1191723304,,별내면,청학리,418-3 403호,경기도,4136031021.0,남양주시,청학리,17003.0,8466.0,8537.0,668.0,3659.0
남양주시,키즈팡팡,472811,경기도 남양주시 별내면 청학로68번길 3 (403호),경기도 남양주시 별내면 청학리 418-3 403호,20120125,영업,,Y,182.28,,키즈카페,37.7076842036,127.1191723304,,별내면,청학리,418-3 403호,경기도,4136031022.0,남양주시,용암리,388.0,203.0,185.0,6.0,58.0
남양주시,키즈팡팡,472811,경기도 남양주시 별내면 청학로68번길 3 (403호),경기도 남양주시 별내면 청학리 418-3 403호,20120125,영업,,Y,182.28,,키즈카페,37.7076842036,127.1191723304,,별내면,청학리,418-3 403호,경기도,4136031023.0,남양주시,광전리,637.0,344.0,293.0,16.0,139.0
남양주시,고고다이노 키즈카페 다산현대캠퍼스몰,12248,"경기도 남양주시 다산순환로 20, 다산 현대프리미어캠퍼스 지1층 비씨비1-008호 일부~013호 (다산동)",경기도 남양주시 다산동 6143 다산 현대프리미어캠퍼스 비씨비1-008호 일부~013호 ,2023-01-02,영업,,Y,319.68,,키즈카페,37.612693664,127.1517111837,,다산동,,6143 다산 현대프리미어캠퍼스 비씨비1-008호 일부~013호,경기도,4136011200.0,남양주시,,141504.0,69007.0,72497.0,15034.0,50237.0
남양주시,나리몽키즈카페,472120,"경기도 남양주시 늘을1로16번길 25, 602-1,603호 (호평동, 성보빌딩)",경기도 남양주시 호평동 638번지 성보빌딩,20161027,영업,,Y,152.4,,키즈카페,37.6540738962,127.2428924566,,호평동,,638번지 성보빌딩,경기도,4136010100.0,남양주시,,55648.0,27047.0,28601.0,4243.0,16483.0
남양주시,점프노리,472938,"경기도 남양주시 평내로29번길 49, 평내엠투프라자 3층 310호,311호 일부 (평내동)",경기도 남양주시 평내동 579-3번지 평내엠투프라자,20190103,영업,,N,99.0,,키즈카페,37.6458736953,127.2356433043,,평내동,,579-3번지 평내엠투프라자,경기도,4136010200.0,남양주시,,37413.0,18331.0,19082.0,2531.0,10795.0
남양주시,옥토넛키즈카페 오남역점,472-881,"경기도 남양주시 오남읍 진건오남로 935, 2층 일부호",경기도 남양주시 오남읍 양지리 722-1 2층 일부호 ,2024-01-11,영업,,Y,113.2,,키즈카페,37.7057140021,127.1913456092,,오남읍,양지리,722-1 2층 일부호,경기도,4136026200.0,남양주시,,1.0,1.0,0.0,0.0,0.0
남양주시,옥토넛키즈카페 오남역점,472-881,"경기도 남양주시 오남읍 진건오남로 935, 2층 일부호",경기도 남양주시 오남읍 양지리 722-1 2층 일부호 ,2024-01-11,영업,,Y,113.2,,키즈카페,37.7057140021,127.1913456092,,오남읍,양지리,722-1 2층 일부호,경기도,4136026221.0,남양주시,양지리,16558.0,8265.0,8293.0,747.0,4119.0
남양주시,옥토넛키즈카페 오남역점,472-881,"경기도 남양주시 오남읍 진건오남로 935, 2층 일부호",경기도 남양주시 오남읍 양지리 722-1 2층 일부호 ,2024-01-11,영업,,Y,113.2,,키즈카페,37.7057140021,127.1913456092,,오남읍,양지리,722-1 2층 일부호,경기도,4136026222.0,남양주시,팔현리,525.0,284.0,241.0,10.0,70.0
