,경도,위도,subway_최소거리(m),subway_idx,subway_idx_시설명,nearby_count,bus_최소거리(m),bus_idx,bus_idx_시설명,nearby_count,badplace_최소거리(m),badplace_idx,badplace_idx_시설명,nearby_count,badplace_최소거리(m),badplace_idx,badplace_idx_시설명,nearby_count,child_protection_최소거리(m),child_protection_idx,child_protection_idx_시설명,nearby_count,accident_최소거리(m),accident_idx,accident_idx_시설명,nearby_count,Unnamed: 0,행정동,경도,위도,주차장수,최소거리(m)
70,127.08653681672286,37.533071085168366,277.64667137947885,4,구의(광진구청),1,54.838994151361945,150,행운슈퍼앞,7,162.4199555684819,281,가마로강정 자양점,22,162.4199555684819,281,가마로강정 자양점,22,262.8649607726061,24,성산유치원,3,508.09050283090704,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,867,자양2동,127.08653681672286,37.533071085168366,1.0,46.0
71,127.08651691132194,37.53667643638574,72.09541077296223,4,구의(광진구청),1,176.56070163571903,31,구의역2번출구,13,60.517634814533814,279,골목료리집,51,60.517634814533814,279,골목료리집,51,229.56620999265854,57,명성어린이집,0,675.5435085764308,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,871,자양2동,127.08651691132194,37.53667643638574,1.0,32.0
72,127.08645219426784,37.54839381253941,429.7255778691975,2,아차산(어린이대공원후문),1,184.12797919157003,26,구의사거리,8,175.5088516066186,469,그램치킨,16,175.5088516066186,469,그램치킨,16,83.52249416729065,63,한국켄트외국인학교,3,696.2262229536389,2,서울특별시 광진구 중곡동(신성시장 부근),0,884,구의2동,127.08645219426784,37.54839381253941,2.0,25.0
73,127.0864372542399,37.55109781909716,372.13602675857675,2,아차산(어린이대공원후문),1,250.1028525796837,131,중곡동입구삼거리,8,281.3826349774345,469,그램치킨,23,281.3826349774345,469,그램치킨,23,94.86877350155325,10,경복초등학교,3,534.4559578110081,2,서울특별시 광진구 중곡동(신성시장 부근),0,887,능동,127.0864372542399,37.55109781909716,1.0,61.0
74,127.08643227378684,37.5519991543394,371.13078002446787,2,아차산(어린이대공원후문),1,191.81405654376283,131,중곡동입구삼거리,7,246.39458916892005,171,호 그,23,246.39458916892005,171,호 그,23,80.2621118836017,62,능동꿈맞이어린이집,3,483.6590653171532,2,서울특별시 광진구 중곡동(신성시장 부근),0,888,능동,127.08643227378684,37.5519991543394,4.0,50.0
75,127.08642729311194,37.55290048944314,379.88652432409106,2,아차산(어린이대공원후문),1,135.48447664785652,131,중곡동입구삼거리,5,219.76265354792045,171,호 그,16,219.76265354792045,171,호 그,16,57.34536412395336,62,능동꿈맞이어린이집,1,435.3524547018694,2,서울특별시 광진구 중곡동(신성시장 부근),0,889,능동,127.08642729311194,37.55290048944314,1.0,40.0
76,127.08642231221512,37.553801824408374,397.7591771945616,2,아차산(어린이대공원후문),1,85.09796956059134,131,중곡동입구삼거리,6,200.26991588170898,291,코스모스,23,200.26991588170898,291,코스모스,23,86.3549836844184,62,능동꿈맞이어린이집,1,390.46148347853966,2,서울특별시 광진구 중곡동(신성시장 부근),0,890,능동,127.08642231221512,37.553801824408374,3.0,50.0
77,127.08639242217411,37.55920983129118,506.25260823960076,1,중곡,0,78.91915651509753,132,중곡보건지소,13,12.854855500982795,204,제3위드치킨호프,25,12.854855500982795,204,제3위드치킨호프,25,236.24610140590752,54,성심어린이집,1,289.4959170419598,2,서울특별시 광진구 중곡동(신성시장 부근),0,896,중곡2동,127.08639242217411,37.55920983129118,1.0,14.0
78,127.08638743972382,37.56011116528684,452.95406697095154,1,중곡,0,76.04600404121794,132,중곡보건지소,17,47.714955310835414,204,제3위드치킨호프,28,47.714955310835414,204,제3위드치킨호프,28,284.2540616023794,54,성심어린이집,0,313.04205262225327,2,서울특별시 광진구 중곡동(신성시장 부근),0,897,중곡2동,127.08638743972382,37.56011116528684,9.0,10.0
79,127.08768352127156,37.53037102712036,491.28541611071324,4,구의(광진구청),0,191.59272618978753,150,행운슈퍼앞,4,303.99452207826477,281,가마로강정 자양점,10,303.99452207826477,281,가마로강정 자양점,10,179.86583380937665,7,양남초등학교,2,554.4875482545646,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,914,자양2동,127.08768352127156,37.53037102712036,1.0,18.0
80,127.08763885770644,37.53848306913506,213.75648113211616,4,구의(광진구청),1,64.52524561930012,31,구의역2번출구,10,44.09946122734558,286,아벡데 프리츠,53,44.09946122734558,286,아벡데 프리츠,53,180.9680245514111,57,명성어린이집,1,848.2477343264164,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,923,구의1동,127.08763885770644,37.53848306913506,1.0,31.0
81,127.08759914172424,37.54569376373134,469.0481785786845,2,아차산(어린이대공원후문),0,152.05171107354093,68,서울서광교회앞,10,103.91483280448584,530,스텐드바,31,103.91483280448584,530,스텐드바,31,171.3819223128213,63,한국켄트외국인학교,1,752.9387969325971,0,서울특별시 광진구 구의동(슬기유치원앞 부근),0,931,구의2동,127.08759914172424,37.54569376373134,2.0,53.0
82,127.08758424458148,37.54839777191986,328.0143358231365,2,아차산(어린이대공원후문),1,101.31632276655846,68,서울서광교회앞,10,60.743796752978376,469,그램치킨,21,60.743796752978376,469,그램치킨,21,129.5668744567434,10,경복초등학교,3,657.3944118107729,2,서울특별시 광진구 중곡동(신성시장 부근),0,934,구의2동,127.08758424458148,37.54839777191986,2.0,31.0
83,127.08756437862726,37.552003114232285,245.42393045750447,2,아차산(어린이대공원후문),1,195.22129416993167,130,중곡동입구,9,156.6058760601456,171,호 그,23,156.6058760601456,171,호 그,23,170.186126234554,10,경복초등학교,3,425.3515138131193,2,서울특별시 광진구 중곡동(신성시장 부근),0,938,능동,127.08756437862726,37.552003114232285,6.0,26.0
84,127.08755941158556,37.552904449464144,258.26432211974077,2,아차산(어린이대공원후문),1,147.0278703367859,130,중곡동입구,9,109.55625455292653,171,호 그,25,109.55625455292653,171,호 그,25,183.24614768985154,62,능동꿈맞이어린이집,1,369.3512936248417,2,서울특별시 광진구 중곡동(신성시장 부근),0,939,능동,127.08755941158556,37.552904449464144,4.0,43.0
85,127.08755444432258,37.5538057845575,283.7094897177298,2,아차산(어린이대공원후문),1,111.56109665792827,130,중곡동입구,8,82.47760366575329,171,호 그,29,82.47760366575329,171,호 그,29,194.01267934000407,62,능동꿈맞이어린이집,1,315.0234461685911,2,서울특별시 광진구 중곡동(신성시장 부근),0,940,능동,127.08755444432258,37.5538057845575,1.0,59.0
86,127.08753457305764,37.5574111235459,457.0383097479416,2,아차산(어린이대공원후문),0,62.76102176496024,81,신성시장앞,13,107.82303306228651,195,또모꼬치킨호프,25,107.82303306228651,195,또모꼬치킨호프,25,288.52287136787305,54,성심어린이집,1,154.09895155039365,2,서울특별시 광진구 중곡동(신성시장 부근),1,944,중곡2동,127.08753457305764,37.5574111235459,1.0,51.0
87,127.08752463609724,37.55921379220906,563.0441338559306,2,아차산(어린이대공원후문),0,62.54154236734583,81,신성시장앞,14,94.05931743782315,290,왕노가리,21,94.05931743782315,290,왕노가리,21,333.23098777670225,54,성심어린이집,0,173.02383583467847,2,서울특별시 광진구 중곡동(신성시장 부근),1,946,중곡2동,127.08752463609724,37.55921379220906,3.0,20.0
88,127.087519667285,37.56011512633288,528.0769822148246,1,중곡,0,56.622708262512255,54,대순진리회앞.구.새마을금고,13,99.01209234679665,290,왕노가리,20,99.01209234679665,290,왕노가리,20,368.6799692688397,54,성심어린이집,0,209.80218943439144,2,서울특별시 광진구 중곡동(신성시장 부근),0,947,중곡4동,127.087519667285,37.56011512633288,1.0,67.0
89,127.08874105443677,37.543895038802184,535.5363739725913,2,아차산(어린이대공원후문),0,71.19098852793634,61,래미안구의파크스위트,9,63.78991147338783,379,자담치킨구의점,36,63.78991147338783,379,자담치킨구의점,36,173.0751220566035,44,신나는어린이집,1,740.3649832317333,0,서울특별시 광진구 구의동(슬기유치원앞 부근),0,979,구의1동,127.08874105443677,37.543895038802184,1.0,41.0
90,127.08863702822052,37.56282307844533,523.6901139667868,1,중곡,0,168.89123621950947,56,대원외고앞,12,143.7611739911278,451,자담치킨 중곡점,16,143.7611739911278,451,자담치킨 중곡점,16,288.4213557087263,16,용곡초등학교,0,328.1262041234234,2,서울특별시 광진구 중곡동(신성시장 부근),0,1000,중곡4동,127.08863702822052,37.56282307844533,1.0,47.0
91,127.0885973735798,37.57003374414745,550.3382658345444,1,중곡,0,301.66349326822535,99,용암사입구,4,246.86174294324658,155,크라운호프 서울중곡점,10,246.86174294324658,155,크라운호프 서울중곡점,10,197.0254069780633,16,용곡초등학교,0,811.683817483724,2,서울특별시 광진구 중곡동(신성시장 부근),0,1008,중곡4동,127.0885973735798,37.57003374414745,1.0,35.0
92,127.0898532845469,37.54750432194298,281.25326684557604,2,아차산(어린이대공원후문),1,98.61639641287097,24,구의2동주민센터입구,10,83.86699031671455,267,화신포차,25,83.86699031671455,267,화신포차,25,165.09773990848657,19,광진초등학교,1,480.5587453381032,0,서울특별시 광진구 구의동(슬기유치원앞 부근),0,1032,구의2동,127.0898532845469,37.54750432194298,1.0,59.0
93,127.089823649196,37.55291233694256,82.28843947701087,2,아차산(어린이대공원후문),1,64.44564677831302,90,어린이대공원후문아차산역,12,23.647156605017223,72,육감만족아차산점,35,23.647156605017223,72,육감만족아차산점,35,312.0833099112567,25,슬기유치원,1,354.25553148054763,2,서울특별시 광진구 중곡동(신성시장 부근),0,1038,중곡4동,127.089823649196,37.55291233694256,1.0,35.0
94,127.08980388789423,37.556517677505745,324.0658566637687,2,아차산(어린이대공원후문),0,160.82589211287464,149,해오름공원입구,16,38.526235633047584,493,아차산통닭,37,38.526235633047584,493,아차산통닭,37,201.3282983770283,50,키즈용맹(구.하은)어린이집,1,140.89097871869473,2,서울특별시 광진구 중곡동(신성시장 부근),1,1042,중곡4동,127.08980388789423,37.556517677505745,1.0,28.0
95,127.08979894701858,37.55741901230028,384.5634259642179,2,아차산(어린이대공원후문),0,104.54367963122428,3,강원설비앞,15,24.581006839916633,493,아차산통닭,28,24.581006839916633,493,아차산통닭,28,165.88323330520663,50,키즈용맹(구.하은)어린이집,1,108.38256178279629,2,서울특별시 광진구 중곡동(신성시장 부근),1,1043,중곡4동,127.08979894701858,37.55741901230028,8.0,45.0
96,127.08973963933845,37.568235019031434,622.9576462296658,1,중곡,0,380.77110399822254,127,중곡4동파출소,4,363.719797468544,155,크라운호프 서울중곡점,5,363.719797468544,155,크라운호프 서울중곡점,5,161.96509465448767,16,용곡초등학교,1,696.934640249527,2,서울특별시 광진구 중곡동(신성시장 부근),0,1055,중곡4동,127.08973963933845,37.568235019031434,1.0,32.0
97,127.0910640927796,37.53308684890027,424.6075517642924,9,강변(동서울터미널),1,149.1119369247841,59,동서울호텔앞,7,92.37896087752635,435,수셰프치킨 강변점,8,92.37896087752635,435,수셰프치킨 강변점,8,143.88224558559997,22,선경유치원,4,861.9657849259727,6,서울특별시 광진구 광장동(올림픽대교북단교차로 부근),0,1064,자양2동,127.0910640927796,37.53308684890027,8.0,52.0
98,127.09105917124378,37.53398818742244,409.97264770700485,9,강변(동서울터미널),1,117.41486177115695,59,동서울호텔앞,10,92.97903237211311,536,룸살롱,8,92.97903237211311,536,룸살롱,8,147.2962445192618,22,선경유치원,3,825.6097572171315,6,서울특별시 광진구 광장동(올림픽대교북단교차로 부근),0,1065,구의3동,127.09105917124378,37.53398818742244,10.0,46.0
99,127.09102963742458,37.539396215647535,498.6067732380098,9,강변(동서울터미널),0,116.55340765527737,22,광진우체국,12,106.99715630553162,448,욜로와,35,106.99715630553162,448,욜로와,35,52.90482219721414,58,우리티움아이어린이집,4,683.6187042023345,6,서울특별시 광진구 광장동(올림픽대교북단교차로 부근),0,1071,구의3동,127.09102963742458,37.539396215647535,1.0,43.0
100,127.09096562039625,37.55111359303329,139.5886571612129,2,아차산(어린이대공원후문),1,53.161641017928936,85,아차산역사거리,12,21.308527896874118,139,술통빠,31,21.308527896874118,139,술통빠,31,189.03788763637314,25,슬기유치원,1,248.6160963922928,0,서울특별시 광진구 구의동(슬기유치원앞 부근),0,1084,구의2동,127.09096562039625,37.55111359303329,1.0,20.0
101,127.09093606156893,37.55652160547142,349.68598861220784,2,아차산(어린이대공원후문),0,36.83946172248243,149,해오름공원입구,16,18.146645685773404,496,노랑통닭 아차산점,34,18.146645685773404,496,노랑통닭 아차산점,34,140.22916702718462,50,키즈용맹(구.하은)어린이집,1,248.21657435186285,2,서울특별시 광진구 중곡동(신성시장 부근),0,1090,중곡4동,127.09093606156893,37.55652160547142,3.0,19.0
102,127.09091142317672,37.56102827869453,639.7982327041424,2,아차산(어린이대공원후문),0,171.53292685409897,3,강원설비앞,17,252.93464868447694,305,빵구비어,15,252.93464868447694,305,빵구비어,15,165.18991101271476,50,키즈용맹(구.하은)어린이집,1,306.26333066731917,2,서울특별시 광진구 중곡동(신성시장 부근),0,1095,중곡4동,127.09091142317672,37.56102827869453,1.0,31.0
103,127.09220572751808,37.53128808500322,375.837396515715,9,강변(동서울터미널),1,222.50578454710336,59,동서울호텔앞,4,114.24191383671472,435,수셰프치킨 강변점,7,114.24191383671472,435,수셰프치킨 강변점,7,304.3641550742981,22,선경유치원,2,857.2305574202085,6,서울특별시 광진구 광장동(올림픽대교북단교차로 부근),0,1110,구의3동,127.09220572751808,37.53128808500322,11.0,40.0
104,127.09219591234336,37.533090762716206,307.6307843305056,9,강변(동서울터미널),1,102.11222972262092,59,동서울호텔앞,7,36.60235122623018,435,수셰프치킨 강변점,8,36.60235122623018,435,수셰프치킨 강변점,8,269.13897115919457,12,구남초등학교,2,768.0771937247341,6,서울특별시 광진구 광장동(올림픽대교북단교차로 부근),0,1112,구의3동,127.09219591234336,37.533090762716206,5.0,62.0
105,127.09208297495914,37.55382151660514,295.4171992720415,2,아차산(어린이대공원후문),1,137.24496994153913,141,지영슈퍼,9,88.7014487334929,157,"강정이기가막혀,웰덤치킨",34,88.7014487334929,157,"강정이기가막혀,웰덤치킨",34,133.05118355594007,25,슬기유치원,1,155.1602085073198,0,서울특별시 광진구 구의동(슬기유치원앞 부근),2,1135,구의2동,127.09208297495914,37.55382151660514,1.0,59.0
106,127.09207314884732,37.5556241873943,368.7460760034158,2,아차산(어린이대공원후문),1,103.45775496345627,149,해오름공원입구,16,28.11263421115689,326,먹태&노가리,36,28.11263421115689,326,먹태&노가리,36,226.09306880710002,50,키즈용맹(구.하은)어린이집,0,190.77780615014535,5,서울특별시 광진구 중곡동(유마트 부근),1,1137,중곡4동,127.09207314884732,37.5556241873943,6.0,41.0
107,127.0920682354631,37.55652552258115,413.8967414421867,2,아차산(어린이대공원후문),0,92.83518366710182,149,해오름공원입구,15,33.74911375454035,436,굽네치킨중곡4동,35,33.74911375454035,436,굽네치킨중곡4동,35,174.827402391343,50,키즈용맹(구.하은)어린이집,1,219.9203628353545,5,서울특별시 광진구 중곡동(유마트 부근),0,1138,중곡4동,127.0920682354631,37.55652552258115,4.0,56.0
108,127.09206332186,37.55742685762948,462.570134383529,2,아차산(어린이대공원후문),0,89.29812469554598,126,중곡4동어린이집입구,15,92.70587195810893,436,굽네치킨중곡4동,24,92.70587195810893,436,굽네치킨중곡4동,24,131.6631878255741,50,키즈용맹(구.하은)어린이집,1,260.1119485324675,5,서울특별시 광진구 중곡동(유마트 부근),0,1139,중곡4동,127.09206332186,37.55742685762948,4.0,45.0
109,127.09205349399708,37.5592295273107,566.8012502478412,2,아차산(어린이대공원후문),0,58.77141016375034,126,중곡4동어린이집입구,17,201.5711578000399,423,비비큐(BBQ) 아차산역점,13,201.5711578000399,423,비비큐(BBQ) 아차산역점,13,113.35082394905335,50,키즈용맹(구.하은)어린이집,1,358.0755751327785,5,서울특별시 광진구 중곡동(유마트 부근),0,1141,중곡4동,127.09205349399708,37.5592295273107,1.0,3.0
110,127.09322000726068,37.552924086751126,393.85519356250677,2,아차산(어린이대공원후문),1,21.848414413997467,72,성안약국,11,16.58020954514898,217,카스광장,31,16.58020954514898,217,카스광장,31,94.28863464707749,25,슬기유치원,1,48.52267737293904,0,서울특별시 광진구 구의동(슬기유치원앞 부근),2,1181,구의2동,127.09322000726068,37.552924086751126,1.0,33.0
111,127.09321510816694,37.5538254224798,410.3447580601404,2,아차산(어린이대공원후문),1,45.929922049277465,72,성안약국,9,41.96613637240126,350,노가리클럽,33,41.96613637240126,350,노가리클럽,33,140.92926255582427,25,슬기유치원,1,74.43505096438747,5,서울특별시 광진구 중곡동(유마트 부근),2,1182,구의2동,127.09321510816694,37.5538254224798,1.0,27.0
112,127.09321020885494,37.55472675807,434.7041539778005,2,아차산(어린이대공원후문),1,24.487059721015342,46,기원정사입구,12,21.721846074576113,88,아차산손두부,34,21.721846074576113,88,아차산손두부,34,195.3362059633737,25,슬기유치원,0,52.47929418433822,5,서울특별시 광진구 중곡동(유마트 부근),1,1183,구의2동,127.09321020885494,37.55472675807,1.0,47.0
113,127.0932053093247,37.555628093521705,465.70006524730735,2,아차산(어린이대공원후문),0,42.39741803304652,46,기원정사입구,10,69.67734370032146,88,아차산손두부,34,69.67734370032146,88,아차산손두부,34,252.5388480792887,25,슬기유치원,0,85.3945928481704,5,서울특별시 광진구 중곡동(유마트 부근),1,1184,중곡4동,127.0932053093247,37.555628093521705,5.0,49.0
114,127.09431792426294,37.559237329719465,716.9449448573266,2,아차산(어린이대공원후문),0,22.37966736410049,125,중곡4동경로당입구앞,9,303.4962475615417,331,언니네,8,303.4962475615417,331,언니네,8,359.61863197378005,50,키즈용맹(구.하은)어린이집,1,317.7035738914759,5,서울특별시 광진구 중곡동(유마트 부근),0,1236,중곡4동,127.09431792426294,37.559237329719465,5.0,23.0
115,127.09548424706269,37.55293186568406,642.5355161027319,2,아차산(어린이대공원후문),0,171.3167740719931,94,영화사입구,7,150.97137273049447,406,아따통닭,22,150.97137273049447,406,아따통닭,22,201.46012574829575,51,구의2동어린이집,2,231.04231437461513,5,서울특별시 광진구 중곡동(유마트 부근),0,1277,구의2동,127.09548424706269,37.55293186568406,3.0,49.0
116,127.09547937523668,37.55383320166441,652.6144828896533,2,아차산(어린이대공원후문),0,151.331756423976,94,영화사입구,5,121.41231577826208,504,언덕포차,23,121.41231577826208,504,언덕포차,23,249.76255934126942,40,영화유치원,1,207.50507609271992,5,서울특별시 광진구 중곡동(유마트 부근),1,1278,구의2동,127.09547937523668,37.55383320166441,1.0,40.0
117,127.0954745031937,37.55473453750628,668.0447435310506,2,아차산(어린이대공원후문),0,154.20206412237724,94,영화사입구,5,113.90597507361804,504,언덕포차,16,113.90597507361804,504,언덕포차,16,254.02430740718665,40,영화유치원,1,200.15293324380826,5,서울특별시 광진구 중곡동(유마트 부근),1,1279,구의2동,127.0954745031937,37.55473453750628,1.0,46.0
118,127.09544039281477,37.561043884521744,891.0733360262014,2,아차산(어린이대공원후문),0,21.93514774582037,49,긴고랑주차장,6,453.56820995481763,504,언덕포차,0,453.56820995481763,504,언덕포차,0,509.3168956317109,50,키즈용맹(구.하은)어린이집,0,473.4781502983763,5,서울특별시 광진구 중곡동(유마트 부근),0,1286,중곡4동,127.09544039281477,37.561043884521744,1.0,35.0
119,127.09656777562826,37.56194909369355,1023.9536433234105,2,아차산(어린이대공원후문),0,60.7047977303354,48,긴고랑종점,5,499.1445049125119,504,언덕포차,0,499.1445049125119,504,언덕포차,0,545.4520966227317,40,영화유치원,0,587.5895900116589,5,서울특별시 광진구 중곡동(유마트 부근),0,1336,중곡4동,127.09656777562826,37.56194909369355,3.0,47.0
120,127.09774848773276,37.5529396011987,826.3972276294589,8,광나루(장신대),0,410.57457466059856,94,영화사입구,3,175.6642463685398,504,언덕포차,9,175.6642463685398,504,언덕포차,9,74.83137595895515,40,영화유치원,2,467.0912774131147,5,서울특별시 광진구 중곡동(유마트 부근),0,1375,구의2동,127.09774848773276,37.5529396011987,1.0,54.0
121,127.10117846995836,37.54664176296069,280.99488826979336,8,광나루(장신대),1,141.83833269211095,16,광장중학교앞,6,172.05751403770168,124,멕시칸치킨,8,172.05751403770168,124,멕시칸치킨,8,31.431647086847548,64,재한몽골학교,2,315.64432191157414,1,서울특별시 광진구 광장동(광장사거리 부근),0,1510,광장동,127.10117846995836,37.54664176296069,1.0,46.0
122,127.1056970792736,37.54845964602606,317.81600963403724,8,광나루(장신대),1,82.25371630280448,114,장신대앞,9,141.70310950151787,494,썬더치킨,10,141.70310950151787,494,썬더치킨,10,51.95976911964618,32,광장유치원,1,359.0701838834721,1,서울특별시 광진구 광장동(광장사거리 부근),0,1644,광장동,127.1056970792736,37.54845964602606,1.0,29.0
