,center_lat,center_lon,주차장수,경도,위도,법정동코드,주소,새주소-도로명,법정동명
0,37.5350040258397,127.06021018720772,2.0,127.06046,37.535041,10500,서울특별시 광진구 자양동 210-23,동일로2길,자양동
1,37.5350040258397,127.06021018720772,2.0,127.06045,37.53513,10500,서울특별시 광진구 자양동 210-22 대일카쎈타,동일로2길,자양동
2,37.53365412974528,127.06078403836167,1.0,127.060665,37.533727,10500,서울특별시 광진구 자양동 160-1,동일로,자양동
3,37.53410479721269,127.0607813953626,1.0,127.061019,37.534286,10500,서울특별시 광진구 자양동 210-45,뚝섬로22길,자양동
4,37.534555464645464,127.06077875230469,2.0,127.060799,37.534389,10500,서울특별시 광진구 자양동 191-1 신성기업,자양강변길,자양동
5,37.534555464645464,127.06077875230469,2.0,127.060853,37.534715,10500,서울특별시 광진구 자양동 210-34,동일로2길,자양동
6,37.53500613204359,127.06077610918786,6.0,127.060873,37.534974,10500,서울특별시 광진구 자양동 206-8,뚝섬로22길,자양동
7,37.53500613204359,127.06077610918786,6.0,127.060913,37.534842,10500,서울특별시 광진구 자양동 206-9 자양스테이,뚝섬로22길,자양동
8,37.53500613204359,127.06077610918786,6.0,127.06079,37.535082,10500,서울특별시 광진구 자양동 206-7,동일로2길,자양동
9,37.53500613204359,127.06077610918786,6.0,127.060569,37.535139,10500,서울특별시 광진구 자양동 210-25,동일로2길,자양동
10,37.53500613204359,127.06077610918786,6.0,127.06056,37.534881,10500,서울특별시 광진구 자양동 210-27,동일로2길,자양동
11,37.53500613204359,127.06077610918786,6.0,127.060503,37.534841,10500,서울특별시 광진구 자양동 190-10,자양강변길,자양동
12,37.535456799407086,127.0607734660122,5.0,127.060865,37.535247,10500,서울특별시 광진구 자양동 206-6,동일로2길,자양동
13,37.535456799407086,127.0607734660122,5.0,127.060628,37.535284,10500,서울특별시 광진구 자양동 206-3,동일로2길,자양동
14,37.535456799407086,127.0607734660122,5.0,127.060621,37.535528,10500,서울특별시 광진구 자양동 206-2,동일로,자양동
15,37.535456799407086,127.0607734660122,5.0,127.060935,37.535465,10500,서울특별시 광진구 자양동 203-18 영교빌라,뚝섬로22길,자양동
16,37.535456799407086,127.0607734660122,5.0,127.060728,37.535491,10500,서울특별시 광진구 자양동 206-4 동일하이빌,동일로2길,자양동
17,37.53590746673594,127.06077082277764,2.0,127.060883,37.535898,10500,서울특별시 광진구 자양동 203-2 강변장,동일로,자양동
18,37.53590746673594,127.06077082277764,2.0,127.060976,37.535763,10500,서울특별시 광진구 자양동 203-6,동일로,자양동
19,37.536358134030166,127.0607681794842,1.0,127.061003,37.536183,10500,서울특별시 광진구 자양동 203-5 영동장여관,동일로,자양동
20,37.53410690063664,127.0613473105911,3.0,127.061081,37.533979,10500,서울특별시 광진구 자양동 181-1 성수빌딩,자양강변길,자양동
21,37.53410690063664,127.0613473105911,3.0,127.061524,37.534268,10500,서울특별시 광진구 자양동 192-24,뚝섬로22길,자양동
22,37.53410690063664,127.0613473105911,3.0,127.061312,37.533981,10500,서울특별시 광진구 자양동 180-4,뚝섬로22길,자양동
23,37.534557568103466,127.06134467093835,4.0,127.061465,37.534344,10500,서울특별시 광진구 자양동 192-23,뚝섬로22길,자양동
24,37.534557568103466,127.06134467093835,4.0,127.061153,37.534761,10500,서울특별시 광진구 자양동 192-10,뚝섬로22길,자양동
25,37.534557568103466,127.06134467093835,4.0,127.061337,37.534353,10500,서울특별시 광진구 자양동 192-21 아스하임,뚝섬로22길,자양동
26,37.534557568103466,127.06134467093835,4.0,127.061598,37.534444,10500,서울특별시 광진구 자양동 192-16,뚝섬로22길,자양동
27,37.53500823553563,127.06134203122686,3.0,127.061515,37.534844,10500,서울특별시 광진구 자양동 193-10,동일로2길,자양동
28,37.53500823553563,127.06134203122686,3.0,127.061375,37.534876,10500,서울특별시 광진구 자양동 203-15,동일로2길,자양동
29,37.53500823553563,127.06134203122686,3.0,127.061182,37.53514,10500,서울특별시 광진구 자양동 203-14,동일로2길,자양동
30,37.535458902933165,127.06133939145651,5.0,127.06113,37.535542,10500,서울특별시 광진구 자양동 202-33,뚝섬로22길,자양동
31,37.535458902933165,127.06133939145651,5.0,127.061434,37.535618,10500,서울특별시 광진구 자양동 202-20,뚝섬로22길,자양동
32,37.535458902933165,127.06133939145651,5.0,127.06121,37.535276,10500,서울특별시 광진구 자양동 203-11,뚝섬로22길,자양동
33,37.535458902933165,127.06133939145651,5.0,127.061263,37.535451,10500,서울특별시 광진구 자양동 202-34 더 스위트 자양,뚝섬로22길,자양동
34,37.535458902933165,127.06133939145651,5.0,127.061352,37.535322,10500,서울특별시 광진구 자양동 202-36,뚝섬로22길,자양동
35,37.53590957029606,127.06133675162744,4.0,127.061277,37.535938,10500,서울특별시 광진구 자양동 202-17,뚝섬로22길,자양동
36,37.53590957029606,127.06133675162744,4.0,127.061214,37.53577,10500,서울특별시 광진구 자양동 203-10,동일로,자양동
37,37.53590957029606,127.06133675162744,4.0,127.061123,37.535898,10500,서울특별시 광진구 자양동 203-9,동일로,자양동
38,37.53590957029606,127.06133675162744,4.0,127.061069,37.536006,10500,서울특별시 광진구 자양동 203-8,동일로,자양동
39,37.536360237624315,127.06133411173953,2.0,127.061449,37.536464,10500,서울특별시 광진구 자양동 236-26,동일로,자양동
40,37.536360237624315,127.06133411173953,2.0,127.061476,37.536158,10500,서울특별시 광진구 자양동 202-13,뚝섬로22길,자양동
41,37.53681090491792,127.0613314717928,1.0,127.061575,37.536913,10500,서울특별시 광진구 자양동 236-155 삼풍빌딩,뚝섬로,자양동
42,37.533658333813435,127.0619158620672,1.0,127.061872,37.533643,10500,서울특별시 광진구 자양동 853 광진 한화꿈에그린아파트,뚝섬로24길,자양동
43,37.53410900134886,127.0619132258784,4.0,127.062134,37.533972,10500,서울특별시 광진구 자양동 57-113 한길빌딩,뚝섬로22길,자양동
44,37.53410900134886,127.0619132258784,4.0,127.061665,37.534312,10500,서울특별시 광진구 자양동 192-17,뚝섬로22길,자양동
45,37.53410900134886,127.0619132258784,4.0,127.062042,37.534315,10500,서울특별시 광진구 자양동 193-29,뚝섬로22길,자양동
46,37.53410900134886,127.0619132258784,4.0,127.061829,37.534212,10500,서울특별시 광진구 자양동 193-34 리버스테이,뚝섬로22길,자양동
47,37.53455966884965,127.06191058963088,5.0,127.061973,37.534715,10500,서울특별시 광진구 자양동 193-22,동일로2길,자양동
48,37.53455966884965,127.06191058963088,5.0,127.062144,37.534687,10500,서울특별시 광진구 자양동 193-32,동일로2길,자양동
49,37.53455966884965,127.06191058963088,5.0,127.061834,37.534748,10500,서울특별시 광진구 자양동 193-21,동일로2길,자양동
50,37.53455966884965,127.06191058963088,5.0,127.061801,37.534597,10500,서울특별시 광진구 자양동 193-20,뚝섬로22길,자양동
51,37.53455966884965,127.06191058963088,5.0,127.061675,37.534491,10500,서울특별시 광진구 자양동 193-14 센트럴리버뷰,뚝섬로22길,자양동
52,37.535010336315814,127.06190795332463,3.0,127.061682,37.53514,10500,서울특별시 광진구 자양동 202-31,뚝섬로22길,자양동
53,37.535010336315814,127.06190795332463,3.0,127.062106,37.535067,10500,서울특별시 광진구 자양동 195-15,동일로2길,자양동
54,37.535010336315814,127.06190795332463,3.0,127.062167,37.534982,10500,서울특별시 광진구 자양동 195-16,동일로2길,자양동
55,37.53546100374733,127.0619053169597,1.0,127.061861,37.535394,10500,서울특별시 광진구 자양동 200-2 동익연립,뚝섬로22가길,자양동
56,37.53591167114421,127.061902680536,2.0,127.061807,37.535814,10500,서울특별시 광진구 자양동 200 동익연립,뚝섬로22가길,자양동
57,37.53591167114421,127.061902680536,2.0,127.062144,37.535864,10500,서울특별시 광진구 자양동 199-2 성화빌라,동일로4길,자양동
58,37.53681300583407,127.06189740751246,4.0,127.06197,37.536661,10500,서울특별시 광진구 자양동 236-151,뚝섬로22길,자양동
59,37.53681300583407,127.06189740751246,4.0,127.061804,37.536871,10500,서울특별시 광진구 자양동 236-127,뚝섬로,자양동
60,37.53681300583407,127.06189740751246,4.0,127.062159,37.536776,10500,서울특별시 광진구 자양동 238-10 대원빌딩,뚝섬로,자양동
61,37.53681300583407,127.06189740751246,4.0,127.06165,37.536617,10500,서울특별시 광진구 자양동 236-156 신양교회,뚝섬로22길,자양동
62,37.53320976417592,127.0624844067331,3.0,127.062553,37.533253,10500,서울특별시 광진구 자양동 57-142,뚝섬로24길,자양동
63,37.53320976417592,127.0624844067331,3.0,127.062627,37.533334,10500,서울특별시 광진구 자양동 57-141,뚝섬로24길,자양동
64,37.53320976417592,127.0624844067331,3.0,127.062572,37.53341,10500,서울특별시 광진구 자양동 57-140,뚝섬로24길,자양동
65,37.53366043177993,127.06248177400808,8.0,127.062445,37.533744,10500,서울특별시 광진구 자양동 57-132,뚝섬로24길,자양동
66,37.53366043177993,127.06248177400808,8.0,127.062731,37.533807,10500,서울특별시 광진구 자양동 57-115,뚝섬로24길,자양동
67,37.53366043177993,127.06248177400808,8.0,127.062372,37.533501,10500,서울특별시 광진구 자양동 57-130,뚝섬로24길,자양동
68,37.53366043177993,127.06248177400808,8.0,127.062699,37.53369,10500,서울특별시 광진구 자양동 57-135,뚝섬로24길,자양동
69,37.53366043177993,127.06248177400808,8.0,127.062627,37.533524,10500,서울특별시 광진구 자양동 57-139,뚝섬로24길,자양동
70,37.53366043177993,127.06248177400808,8.0,127.062759,37.533476,10500,서울특별시 광진구 자양동 57-138,뚝섬로24길,자양동
71,37.53366043177993,127.06248177400808,8.0,127.062407,37.533651,10500,서울특별시 광진구 자양동 57-131 팰리스빌자양3,뚝섬로24길,자양동
72,37.53366043177993,127.06248177400808,8.0,127.062499,37.533862,10500,서울특별시 광진구 자양동 57-133,뚝섬로24길,자양동
73,37.534111099349296,127.0624791412244,4.0,127.06254,37.533982,10500,서울특별시 광진구 자양동 57-134,뚝섬로24길,자양동
74,37.534111099349296,127.0624791412244,4.0,127.062394,37.534016,10500,서울특별시 광진구 자양동 57-124 까사리버자양,뚝섬로22길,자양동
75,37.534111099349296,127.0624791412244,4.0,127.062354,37.533917,10500,서울특별시 광진구 자양동 57-127,뚝섬로22길,자양동
76,37.534111099349296,127.0624791412244,4.0,127.062692,37.534227,10500,서울특별시 광진구 자양동 57-78,뚝섬로24길,자양동
77,37.53456176688404,127.0624765083821,7.0,127.062485,37.534379,10500,서울특별시 광진구 자양동 57-156 대농연립,뚝섬로22길,자양동
78,37.53456176688404,127.0624765083821,7.0,127.062641,37.534751,10500,서울특별시 광진구 자양동 196-22,동일로2길,자양동
79,37.53456176688404,127.0624765083821,7.0,127.062594,37.534517,10500,서울특별시 광진구 자양동 57-74,동일로2길,자양동
80,37.53456176688404,127.0624765083821,7.0,127.062637,37.534385,10500,서울특별시 광진구 자양동 57-77,뚝섬로24길,자양동
81,37.53456176688404,127.0624765083821,7.0,127.062726,37.534529,10500,서울특별시 광진구 자양동 57-75,동일로2길,자양동
82,37.53456176688404,127.0624765083821,7.0,127.062353,37.534636,10500,서울특별시 광진구 자양동 194-3,동일로2길,자양동
83,37.53456176688404,127.0624765083821,7.0,127.062234,37.534357,10500,서울특별시 광진구 자양동 57-3 대농연립,뚝섬로22길,자양동
84,37.53501243438412,127.06247387548116,4.0,127.062381,37.535235,10500,서울특별시 광진구 자양동 196-17,뚝섬로22가길,자양동
85,37.53501243438412,127.06247387548116,4.0,127.062454,37.534855,10500,서울특별시 광진구 자양동 195-9,동일로2길,자양동
86,37.53501243438412,127.06247387548116,4.0,127.062277,37.534821,10500,서울특별시 광진구 자양동 195-18,동일로2길,자양동
87,37.53501243438412,127.06247387548116,4.0,127.062357,37.534949,10500,서울특별시 광진구 자양동 195-8,동일로2길,자양동
88,37.535463101849594,127.06247124252155,4.0,127.062219,37.535291,10500,서울특별시 광진구 자양동 195-4,동일로2길,자양동
89,37.535463101849594,127.06247124252155,4.0,127.062506,37.535687,10500,서울특별시 광진구 자양동 197-21,동일로4가길,자양동
90,37.535463101849594,127.06247124252155,4.0,127.062593,37.535331,10500,서울특별시 광진구 자양동 196-3,뚝섬로22가길,자양동
91,37.535463101849594,127.06247124252155,4.0,127.062641,37.535275,10500,서울특별시 광진구 자양동 196-23,뚝섬로24길,자양동
92,37.53591376928042,127.0624686095033,8.0,127.062346,37.535902,10500,서울특별시 광진구 자양동 197-11,동일로4가길,자양동
93,37.53591376928042,127.0624686095033,8.0,127.062665,37.535722,10500,서울특별시 광진구 자양동 197-20 리버파크,동일로4가길,자양동
94,37.53591376928042,127.0624686095033,8.0,127.062556,37.53585,10500,서울특별시 광진구 자양동 197-14,동일로4가길,자양동
95,37.53591376928042,127.0624686095033,8.0,127.062421,37.536056,10500,서울특별시 광진구 자양동 197-9,동일로4가길,자양동
96,37.53591376928042,127.0624686095033,8.0,127.062281,37.536021,10500,서울특별시 광진구 자양동 197-7,동일로4가길,자양동
97,37.53591376928042,127.0624686095033,8.0,127.062206,37.536131,10500,서울특별시 광진구 자양동 197-6 아이세계어린이집,동일로4가길,자양동
98,37.53591376928042,127.0624686095033,8.0,127.06268,37.535889,10500,서울특별시 광진구 자양동 197-15,동일로4가길,자양동
99,37.53591376928042,127.0624686095033,8.0,127.062449,37.535758,10500,서울특별시 광진구 자양동 197-13,동일로4가길,자양동
100,37.53636443667661,127.0624659764264,3.0,127.062236,37.536416,10500,서울특별시 광진구 자양동 197-1,동일로4길,자양동
101,37.53636443667661,127.0624659764264,3.0,127.062662,37.536195,10500,서울특별시 광진구 자양동 52-217,동일로4길,자양동
102,37.53636443667661,127.0624659764264,3.0,127.062401,37.536371,10500,서울특별시 광진구 자양동 52-1,뚝섬로,자양동
103,37.53681510403816,127.06246334329089,1.0,127.062523,37.536681,10500,서울특별시 광진구 자양동 238-3 자양리치빌 에이동,뚝섬로,자양동
104,37.539068440326346,127.06245017673344,1.0,127.062555,37.539044,10500,서울특별시 광진구 자양동 249-5,동일로12길,자양동
105,37.53951910748007,127.06244754324598,2.0,127.062727,37.539517,10500,서울특별시 광진구 자양동 250-10,동일로,자양동
106,37.53951910748007,127.06244754324598,2.0,127.062674,37.539301,10500,서울특별시 광진구 자양동 250-21,동일로,자양동
107,37.533662527034686,127.0630476860076,2.0,127.062895,37.533579,10500,서울특별시 광진구 자양동 57-137,뚝섬로24길,자양동
108,37.533662527034686,127.0630476860076,2.0,127.06283,37.533686,10500,서울특별시 광진구 자양동 57-136,뚝섬로24길,자양동
109,37.53411319463796,127.06304505662904,1.0,127.06291,37.534067,10500,서울특별시 광진구 자양동 57-18 벧엘교회,뚝섬로24길,자양동
110,37.53456386220659,127.06304242719196,1.0,127.062793,37.534401,10500,서울특별시 광진구 자양동 57-76,뚝섬로24길,자양동
111,37.535014529740586,127.0630397976963,5.0,127.062975,37.535201,10500,서울특별시 광진구 자양동 57-25,뚝섬로22가길,자양동
112,37.535014529740586,127.0630397976963,5.0,127.063285,37.535008,10500,서울특별시 광진구 자양동 57-21,뚝섬로24길,자양동
113,37.535014529740586,127.0630397976963,5.0,127.063081,37.535154,10500,서울특별시 광진구 자양동 57-26,뚝섬로24길,자양동
114,37.535014529740586,127.0630397976963,5.0,127.06285,37.535183,10500,서울특별시 광진구 자양동 57-4,뚝섬로24길,자양동
115,37.535014529740586,127.0630397976963,5.0,127.063064,37.535023,10500,서울특별시 광진구 자양동 57-27,뚝섬로24길,자양동
116,37.53546519723996,127.06303716814207,6.0,127.063237,37.535675,10500,서울특별시 광진구 자양동 52-182,뚝섬로24길,자양동
117,37.53546519723996,127.06303716814207,6.0,127.06317,37.53549,10500,서울특별시 광진구 자양동 197-34,동일로4가길,자양동
118,37.53546519723996,127.06303716814207,6.0,127.063163,37.535329,10500,서울특별시 광진구 자양동 56-2,뚝섬로24길,자양동
119,37.53546519723996,127.06303716814207,6.0,127.06279,37.535502,10500,서울특별시 광진구 자양동 197-28,동일로4가길,자양동
120,37.53546519723996,127.06303716814207,6.0,127.063124,37.535566,10500,서울특별시 광진구 자양동 197-33,동일로4가길,자양동
121,37.53546519723996,127.06303716814207,6.0,127.062872,37.535417,10500,서울특별시 광진구 자양동 197-31,뚝섬로22가길,자양동
122,37.53591586470469,127.06303453852924,4.0,127.063239,37.53605,10500,서울특별시 광진구 자양동 52-168,동일로4길,자양동
123,37.53591586470469,127.06303453852924,4.0,127.062967,37.536075,10500,서울특별시 광진구 자양동 52-184,동일로4길,자양동
124,37.53591586470469,127.06303453852924,4.0,127.06328,37.535842,10500,서울특별시 광진구 자양동 52-162,동일로4길,자양동
125,37.53591586470469,127.06303453852924,4.0,127.062998,37.535929,10500,서울특별시 광진구 자양동 52-176,동일로4길,자양동
126,37.53636653213477,127.06303190885788,4.0,127.063054,37.536248,10500,서울특별시 광진구 자양동 52-165,동일로4길,자양동
127,37.53636653213477,127.06303190885788,4.0,127.063137,37.536416,10500,서울특별시 광진구 자양동 52-65,뚝섬로,자양동
128,37.53636653213477,127.06303190885788,4.0,127.062811,37.536267,10500,서울특별시 광진구 자양동 52-178,동일로4길,자양동
129,37.53636653213477,127.06303190885788,4.0,127.062886,37.536425,10500,서울특별시 광진구 자양동 52-3,뚝섬로,자양동
130,37.53681719953023,127.06302927912792,1.0,127.062868,37.536643,10500,서울특별시 광진구 자양동 239-1,뚝섬로,자양동
131,37.53861986876566,127.06301875962242,2.0,127.063259,37.538622,10500,서울특별시 광진구 자양동 834-7,동일로14길,자양동
132,37.53861986876566,127.06301875962242,2.0,127.063119,37.538565,10500,서울특별시 광진구 자양동 249-25,동일로10길,자양동
133,37.53907053598793,127.0630161295996,6.0,127.063219,37.539017,10500,서울특별시 광진구 자양동 834-2,동일로12길,자양동
134,37.53907053598793,127.0630161295996,6.0,127.062738,37.539096,10500,서울특별시 광진구 자양동 249-3,동일로12길,자양동
135,37.53907053598793,127.0630161295996,6.0,127.063213,37.539258,10500,서울특별시 광진구 자양동 833-17,동일로12길,자양동
136,37.53907053598793,127.0630161295996,6.0,127.062808,37.53889,10500,서울특별시 광진구 자양동 249-14,동일로10길,자양동
137,37.53907053598793,127.0630161295996,6.0,127.06307,37.539031,10500,서울특별시 광진구 자양동 834-13,동일로14길,자양동
138,37.53907053598793,127.0630161295996,6.0,127.062963,37.539185,10500,서울특별시 광진구 자양동 834-14 이지마루,동일로12길,자양동
139,37.53952120317556,127.0630134995182,4.0,127.063282,37.539717,10500,서울특별시 광진구 자양동 858 한영해시안아파트,동일로18길,자양동
140,37.53952120317556,127.0630134995182,4.0,127.062996,37.539722,10500,서울특별시 광진구 자양동 251-64,동일로,자양동
141,37.53952120317556,127.0630134995182,4.0,127.063087,37.539407,10500,서울특별시 광진구 자양동 250-17,동일로12길,자양동
142,37.53952120317556,127.0630134995182,4.0,127.062846,37.539561,10500,서울특별시 광진구 자양동 251-76,동일로,자양동
143,37.53997187032855,127.0630108693782,1.0,127.063202,37.539909,10500,서울특별시 광진구 자양동 25-2 생생한방병원,동일로,자양동
144,37.53321395190596,127.0636162239806,1.0,127.063424,37.533308,10500,서울특별시 광진구 자양동 57-8 신양중학교,자양강변길,자양동
145,37.534115287214846,127.06361097209228,4.0,127.063824,37.534193,10500,서울특별시 광진구 자양동 57-105 드림리버뷰,능동로3길,자양동
146,37.534115287214846,127.06361097209228,4.0,127.06366,37.53417,10500,서울특별시 광진구 자양동 57-150,능동로3길,자양동
147,37.534115287214846,127.06361097209228,4.0,127.063739,37.534037,10500,서울특별시 광진구 자양동 57-151,능동로3길,자양동
148,37.534115287214846,127.06361097209228,4.0,127.063583,37.534292,10500,서울특별시 광진구 자양동 57-106,능동로3길,자양동
149,37.53456595481734,127.0636083460604,6.0,127.063878,37.534744,10500,서울특별시 광진구 자양동 55-20,뚝섬로22가길,자양동
150,37.53456595481734,127.0636083460604,6.0,127.063781,37.534418,10500,서울특별시 광진구 자양동 57-146,능동로3길,자양동
151,37.53456595481734,127.0636083460604,6.0,127.063684,37.534623,10500,서울특별시 광진구 자양동 56-13,능동로3길,자양동
152,37.53456595481734,127.0636083460604,6.0,127.063627,37.534503,10500,서울특별시 광진구 자양동 57-7,능동로3길,자양동
153,37.53456595481734,127.0636083460604,6.0,127.063871,37.534608,10500,서울특별시 광진구 자양동 57-144,능동로3길,자양동
154,37.53456595481734,127.0636083460604,6.0,127.063618,37.53472,10500,서울특별시 광진구 자양동 56-12,능동로3길,자양동
155,37.535016622385186,127.06360571997,6.0,127.063448,37.53495,10500,서울특별시 광진구 자양동 56-10,능동로3길,자양동
156,37.535016622385186,127.06360571997,6.0,127.063518,37.535056,10500,서울특별시 광진구 자양동 56-4,능동로3길,자양동
157,37.535016622385186,127.06360571997,6.0,127.063635,37.535053,10500,서울특별시 광진구 자양동 55-4 제이파크,뚝섬로22가길,자양동
158,37.535016622385186,127.06360571997,6.0,127.063701,37.534814,10500,서울특별시 광진구 자양동 56-6,능동로3길,자양동
159,37.535016622385186,127.06360571997,6.0,127.063345,37.535059,10500,서울특별시 광진구 자양동 56-9,능동로3길,자양동
160,37.535016622385186,127.06360571997,6.0,127.06352,37.534828,10500,서울특별시 광진구 자양동 56-11,능동로3길,자양동
161,37.535467289918415,127.06360309382111,6.0,127.063806,37.535675,10500,서울특별시 광진구 자양동 53-9,동일로4길,자양동
162,37.535467289918415,127.06360309382111,6.0,127.063833,37.535245,10500,서울특별시 광진구 자양동 54-14,뚝섬로24길,자양동
163,37.535467289918415,127.06360309382111,6.0,127.063443,37.535364,10500,서울특별시 광진구 자양동 55-8,뚝섬로24길,자양동
164,37.535467289918415,127.06360309382111,6.0,127.063467,37.535501,10500,서울특별시 광진구 자양동 54-5,뚝섬로24길,자양동
165,37.535467289918415,127.06360309382111,6.0,127.063593,37.535333,10500,서울특별시 광진구 자양동 55-9,뚝섬로24길,자양동
166,37.535467289918415,127.06360309382111,6.0,127.063653,37.535561,10500,서울특별시 광진구 자양동 54-7,동일로4길,자양동
167,37.53591795741699,127.06360046761375,3.0,127.063454,37.536056,10500,서울특별시 광진구 자양동 52-203,뚝섬로24길,자양동
168,37.53591795741699,127.06360046761375,3.0,127.063855,37.535966,10500,서울특별시 광진구 자양동 52-150 뚝섬아트빌,동일로4길,자양동
169,37.53591795741699,127.06360046761375,3.0,127.063756,37.535967,10500,서울특별시 광진구 자양동 52-193 마이바움 자양,뚝섬로24길,자양동
170,37.53636862488095,127.06359784134791,2.0,127.063518,37.536403,10500,서울특별시 광진구 자양동 52-201,뚝섬로,자양동
171,37.53636862488095,127.06359784134791,2.0,127.063384,37.536237,10500,서울특별시 광진구 자양동 52-200 랜드마크,뚝섬로24길,자양동
172,37.53817129439035,127.0635873356995,4.0,127.063705,37.53831,10500,서울특별시 광진구 자양동 836-12,동일로10가길,자양동
173,37.53817129439035,127.0635873356995,4.0,127.063354,37.538348,10500,서울특별시 광진구 자양동 835-18,동일로10길,자양동
174,37.53817129439035,127.0635873356995,4.0,127.063822,37.53799,10500,서울특별시 광진구 자양동 837-14,동일로10길,자양동
175,37.53817129439035,127.0635873356995,4.0,127.063429,37.538289,10500,서울특별시 광진구 자양동 835-19,동일로10길,자양동
176,37.53862196168112,127.06358470914115,2.0,127.063488,37.538705,10500,서울특별시 광진구 자양동 834-5,동일로12길,자양동
177,37.53862196168112,127.06358470914115,2.0,127.063601,37.538771,10500,서울특별시 광진구 자양동 833-10,동일로12길,자양동
178,37.53907262893726,127.0635820825243,3.0,127.06348,37.539168,10500,서울특별시 광진구 자양동 833-3 화인빌,동일로16길,자양동
179,37.53907262893726,127.0635820825243,3.0,127.063361,37.539099,10500,서울특별시 광진구 자양동 833-15,동일로12길,자양동
180,37.53907262893726,127.0635820825243,3.0,127.063537,37.539073,10500,서울특별시 광진구 자양동 833-4,동일로16길,자양동
181,37.53952329615874,127.06357945584894,6.0,127.063459,37.539437,10500,서울특별시 광진구 자양동 832-3,동일로12길,자양동
182,37.53952329615874,127.06357945584894,6.0,127.063732,37.539533,10500,서울특별시 광진구 자양동 832-1,동일로12길,자양동
183,37.53952329615874,127.06357945584894,6.0,127.06383,37.539626,10500,서울특별시 광진구 자양동 12-4,동일로12길,자양동
184,37.53952329615874,127.06357945584894,6.0,127.063352,37.539308,10500,서울특별시 광진구 자양동 833-1,동일로16길,자양동
185,37.53952329615874,127.06357945584894,6.0,127.063849,37.539731,10500,서울특별시 광진구 자양동 12-7,동일로18길,자양동
186,37.53952329615874,127.06357945584894,6.0,127.063596,37.539481,10500,서울특별시 광진구 자양동 832-2,동일로12길,자양동
187,37.539973963345595,127.06357682911506,4.0,127.063595,37.540131,10500,서울특별시 광진구 자양동 24-5 우리빌딩,동일로18길,자양동
188,37.539973963345595,127.06357682911506,4.0,127.06373,37.539757,10500,서울특별시 광진구 자양동 12-11 리버빌,동일로18길,자양동
189,37.539973963345595,127.06357682911506,4.0,127.06343,37.540088,10500,서울특별시 광진구 자양동 24-19,동일로,자양동
190,37.539973963345595,127.06357682911506,4.0,127.063859,37.540092,10500,서울특별시 광진구 자양동 16-32,아차산로22길,자양동
191,37.54042463049781,127.06357420232273,7.0,127.063485,37.540564,10500,서울특별시 광진구 자양동 24-6 호텔케이월드,동일로,자양동
192,37.54042463049781,127.06357420232273,7.0,127.063806,37.540612,10500,서울특별시 광진구 자양동 24-20,아차산로22길,자양동
193,37.54042463049781,127.06357420232273,7.0,127.063714,37.540466,10500,서울특별시 광진구 자양동 24-4,아차산로22길,자양동
194,37.54042463049781,127.06357420232273,7.0,127.063394,37.540414,10500,서울특별시 광진구 자양동 24-30,동일로,자양동
195,37.54042463049781,127.06357420232273,7.0,127.063729,37.540269,10500,서울특별시 광진구 자양동 24-25,아차산로22길,자양동
196,37.54042463049781,127.06357420232273,7.0,127.063624,37.540324,10500,서울특별시 광진구 자양동 24-24,아차산로22길,자양동
197,37.54042463049781,127.06357420232273,7.0,127.063825,37.540442,10500,서울특별시 광진구 자양동 24-27,아차산로22길,자양동
198,37.54087529761539,127.0635715754718,2.0,127.063577,37.540691,10500,서울특별시 광진구 자양동 24-8,동일로,자양동
199,37.54087529761539,127.0635715754718,2.0,127.063654,37.540802,10500,서울특별시 광진구 자양동 24-9,동일로,자양동
200,37.54132596469831,127.06356894856243,1.0,127.063692,37.541127,10500,서울특별시 광진구 자양동 24-2,동일로,자양동
201,37.53276537396322,127.06418475514354,3.0,127.064033,37.532652,10500,서울특별시 광진구 자양동 92-11,자양강변길,자양동
202,37.53276537396322,127.06418475514354,3.0,127.064268,37.532643,10500,서울특별시 광진구 자양동 92-6,자양강변길,자양동
203,37.53276537396322,127.06418475514354,3.0,127.064366,37.532569,10500,서울특별시 광진구 자양동 92-9,자양강변길,자양동
204,37.53411737707995,127.064176887614,2.0,127.064277,37.53431,10500,서울특별시 광진구 자양동 57-53 성동어린이집,능동로3마길,자양동
205,37.53411737707995,127.064176887614,2.0,127.063982,37.534155,10500,서울특별시 광진구 자양동 57-149,능동로3길,자양동
206,37.534568044716245,127.0641742649873,8.0,127.064102,37.534497,10500,서울특별시 광진구 자양동 57-51 뚝섬리버빌7차,능동로3마길,자양동
207,37.534568044716245,127.0641742649873,8.0,127.064201,37.534406,10500,서울특별시 광진구 자양동 57-52,능동로3마길,자양동
208,37.534568044716245,127.0641742649873,8.0,127.064043,37.534352,10500,서울특별시 광진구 자양동 57-148,능동로3길,자양동
209,37.534568044716245,127.0641742649873,8.0,127.064169,37.534645,10500,서울특별시 광진구 자양동 57-65,뚝섬로22가길,자양동
210,37.534568044716245,127.0641742649873,8.0,127.064339,37.534473,10500,서울특별시 광진구 자양동 57-63,능동로3마길,자양동
211,37.534568044716245,127.0641742649873,8.0,127.063957,37.534482,10500,서울특별시 광진구 자양동 57-147,능동로3길,자양동
212,37.534568044716245,127.0641742649873,8.0,127.064341,37.534631,10500,서울특별시 광진구 자양동 57-79,능동로3마길,자양동
