,Unnamed: 0,행정동,경도,위도,subway_최소거리(m),500m지하철역개수,bus_최소거리(m),500m버스정류장개수,badplace_최소거리(m),500m술집개수,parking_최소거리(m),500내주차장개수,300m보호구역여부,200m위험구역여부
363,363,자양3동,127.075187965435,37.5384389347597,490.93195811002,1,27.2802684778616,8,302.239810083834,7,199.71800525213,31,0,0
364,364,화양동,127.075182851847,37.5393402706408,474.43637552792,1,55.6989271659811,8,269.214126171937,25,226.892759026766,16,0,0
365,365,화양동,127.075177738031,37.5402416063835,465.27774464289,1,113.044369212925,8,223.525061644013,41,260.591475747439,0,0,0
366,366,화양동,127.075172623987,37.5411429419876,463.890824793088,1,172.551974598496,5,186.464347021092,50,292.818899984549,0,0,0
367,367,화양동,127.075167509715,37.5420442774532,404.624474160483,1,232.567900164831,3,163.990055879594,56,237.858976851274,0,0,0
368,368,화양동,127.075162395215,37.5429456127803,344.743934170557,1,258.98356959783,5,138.042262829429,50,186.358761326951,1,0,0
369,369,화양동,127.075157280488,37.5438469479689,285.121465186714,2,198.492027924625,3,78.481116689508,48,142.130177910126,2,0,0
370,370,화양동,127.075152165532,37.544748283019,225.961431434022,1,138.000765843367,4,24.1134579503832,42,96.8661726715966,2,0,0
371,371,화양동,127.075147050349,37.5456496179305,167.753777971724,1,77.5104000318278,4,48.189002679429294,37,38.4135034881677,3,0,0
372,372,화양동,127.075141934938,37.5465509527035,111.993431121002,1,17.030310842975,5,82.6851847451627,36,29.7771670746697,3,1,0
373,373,능동,127.075136819299,37.547452287338,65.2852080065139,1,43.4823368169681,5,84.0240332772269,35,87.2713974533632,3,1,0
374,374,능동,127.075131703433,37.548353621833904,57.4474843161168,1,99.924768544483,7,120.837166465838,36,147.188460049625,2,1,0
375,375,군자동,127.075126587338,37.5492549561913,98.2684483500052,1,48.2694443912445,9,171.643764195339,32,207.439416871512,1,1,0
376,376,군자동,127.075121471015,37.5501562904102,152.746770715476,1,44.6483459066527,10,227.244175393922,29,154.039517032124,1,1,0
377,377,군자동,127.075116354465,37.5510576244906,210.534727869175,1,94.7394325419157,11,203.76609669934,22,94.2779188146028,4,1,0
378,378,군자동,127.075111237686,37.5519589584324,269.511723466369,1,152.565360545081,10,143.306938913103,13,36.972210381834095,6,1,0
379,379,군자동,127.07510612068,37.5528602922357,329.038998327531,0,106.894718250456,10,82.8952273763824,19,34.1177669185481,12,1,0
380,380,군자동,127.075101003445,37.5537616259004,388.86391676297904,0,73.99652698335,12,22.9093043334538,34,90.9920498204969,15,1,0
381,381,군자동,127.075095885983,37.55466295942671,448.86747846408895,2,25.3006245103643,11,38.6849501504496,40,60.3950403271516,16,1,0
382,382,군자동,127.075090768293,37.5555642928143,481.187730148562,2,55.8862233558812,11,46.8444573997866,44,75.1267395242462,12,1,0
383,383,군자동,127.075085650374,37.5564656260635,474.256051891679,2,107.412596263429,10,69.1554553982032,45,107.330686862167,8,1,0
384,384,군자동,127.075080532228,37.5573669591741,474.989669341106,2,96.3981317641561,10,61.4583352702994,44,151.643284672234,4,1,0
385,385,군자동,127.075075413854,37.558268292146096,483.353675313086,2,40.0822166639714,10,50.1944327891714,41,135.446354545235,3,1,0
386,386,중곡1동,127.075070295251,37.5591696249797,498.96449298264093,2,35.2003495925003,8,92.6302704818448,33,135.910817548901,2,1,0
387,387,중곡1동,127.075065176421,37.5600709576746,521.171324556386,0,90.4988147963358,8,148.188322309446,30,160.985864117729,2,0,0
388,388,중곡1동,127.075060057362,37.5609722902311,549.174582816311,0,68.4860181523618,7,206.537431907128,22,201.692348480633,2,0,0
389,389,중곡1동,127.075054938076,37.5618736226489,582.138366702518,0,18.8189899613326,6,265.846114989163,20,250.523071616788,1,0,0
390,390,중곡1동,127.075049818561,37.5627749549283,619.271031443924,0,57.7619847177084,8,256.026834989497,23,295.283633536519,0,0,0
391,391,중곡1동,127.075044698818,37.5636762870691,659.869164093898,0,116.778449573003,7,240.560354708629,21,303.853492814654,1,0,0
392,392,중곡1동,127.075039578848,37.5645776190713,703.332909869874,0,176.794871863342,6,239.807505879531,20,292.829413522673,1,0,0
393,393,자양2동,127.076401432146,37.5240216061788,1275.05694394421,0,471.590066044818,0,503.940476998966,0,387.770286030713,0,0,0
394,394,자양2동,127.076396335815,37.5249229444077,1221.73974863128,0,415.24038481986094,0,447.628118028199,0,349.734824333459,0,0,0
395,395,자양2동,127.076391239257,37.525824282498,1169.12099990555,0,360.237019597767,0,392.561571385594,0,295.667362429029,0,0,0
396,396,자양2동,127.076386142473,37.5267256204498,1117.29937865038,0,307.303732210375,1,339.34785150935,2,244.62859214778,1,0,0
397,397,자양2동,127.076381045461,37.5276269582632,1066.39109845165,0,257.719211430394,1,287.784271740152,10,198.963107508727,2,1,0
398,398,자양2동,127.076375948222,37.528528295938,1016.53338681842,0,213.825930945748,4,232.030953946959,18,163.244275539776,2,1,0
399,399,자양2동,127.076370850756,37.5294296334743,967.888604461018,0,179.840452548946,5,179.376030922695,20,145.018165289136,3,1,0
400,400,자양2동,127.076365753063,37.5303309708722,920.649032675321,0,162.118367099059,7,133.536406375345,24,114.515144809242,2,1,0
401,401,자양2동,127.076360655143,37.5312323081315,875.042280583434,0,129.3187766606,7,82.9289284145787,28,57.7500843733943,10,1,0
402,402,자양2동,127.076355556996,37.5321336452523,831.337115194262,0,91.4021665386647,7,22.596498108507,29,29.5861964423484,29,1,0
403,403,자양1동,127.076350458621,37.5330349822347,789.849260534302,0,85.4660883629999,10,25.7840556354793,28,65.2314552062512,43,1,0
404,404,자양1동,127.07634536002,37.5339363190785,750.9463048309,0,54.0440895753538,11,73.5460994534277,29,37.5820611314913,56,1,0
405,405,자양1동,127.076340261191,37.5348376557838,715.050269804086,0,25.5729325361504,12,132.182249416246,30,34.8575302706345,70,1,0
406,406,자양3동,127.076335162136,37.5357389923506,682.635668059761,0,75.5386874147498,11,159.523879088199,23,17.6010878575183,74,1,0
407,407,자양3동,127.076330062853,37.536640328778894,654.220182929678,0,35.5445879041506,9,174.913070180165,15,33.2204132880193,64,1,0
408,408,자양3동,127.076324963343,37.5375416650686,630.344873707688,0,59.0324139960867,7,207.51019018712,9,59.7506854929362,47,0,0
409,409,자양1동,127.076319863606,37.5384430012199,611.541728424129,0,114.128071457716,5,250.690153099189,8,86.8946506808597,32,0,0
410,410,화양동,127.076314763641,37.5393443372327,598.289160237277,1,158.766483200812,5,299.916317887564,8,128.642869116713,19,0,0
411,411,화양동,127.07630966345,37.5402456731069,552.812986182274,1,186.477135202524,6,326.356101266343,4,181.290741941788,1,0,0
412,412,화양동,127.076304563031,37.5411470088426,495.964946579974,1,227.286882512928,6,271.520632072043,13,237.702987909496,0,0,0
413,413,화양동,127.076299462385,37.5420483444398,440.089660009445,1,275.433486241604,3,213.364341494749,16,212.334511451816,0,0,0
414,414,화양동,127.076294361512,37.5429496798985,385.61020947926,0,288.523625397293,4,156.984220535021,16,152.077779269661,1,0,0
415,415,화양동,127.076289260411,37.5438510152187,333.21193973446,1,235.503004234322,3,105.107813689499,19,92.1316734152025,2,0,0
416,416,화양동,127.076284159084,37.5447523504004,284.048925984004,1,187.072610532559,2,45.98520362892209,24,34.1719442699228,2,0,0
417,417,화양동,127.076279057529,37.5456536854435,240.116668513861,1,147.815311674487,4,22.3719492452102,27,34.1478353655264,2,1,0
418,418,능동,127.076273955747,37.5465550203481,204.809319463463,1,126.575168920873,4,78.7733591002001,25,92.1048208605756,3,1,0
419,419,능동,127.076268853737,37.5474563551142,183.183828438037,1,132.33244803395,4,138.668118362528,26,139.336002348007,3,1,0
420,420,능동,127.076263751501,37.5483576897417,180.23424094632,1,131.01558166766,6,198.925395755881,26,182.627655742938,2,1,0
421,421,능동,127.076258649037,37.5492590242307,196.80206119379,1,96.9516534994161,5,254.235553891601,24,233.687625541502,0,1,0
422,422,능동,127.076253546345,37.5501603585813,228.6838826086,1,94.6197805410586,9,293.272626555994,23,202.659160208383,1,0,0
423,423,군자동,127.076248443426,37.5510616927932,270.518347543665,1,109.367142286261,9,234.862009605166,12,145.575992615148,4,0,0
424,424,군자동,127.07624334028,37.5519630268667,318.406375554523,1,87.9133751633956,9,177.848999674958,13,92.9137790078159,8,0,0
425,425,군자동,127.076238236907,37.5528643608016,370.00492320588705,0,83.9931272546806,10,124.173817691434,35,58.245441470894,16,1,0
426,426,군자동,127.076233133306,37.553765694598,404.51017462765697,2,103.593211804206,10,80.7884188787875,44,39.7634320211151,15,1,0
427,427,군자동,127.076228029478,37.5546670282558,377.167116071219,2,102.583508380765,11,31.753766378952,54,58.6236787882208,15,1,0
428,428,군자동,127.076222925423,37.5555683617751,358.051662440777,2,45.0431480215046,12,49.8648335900243,55,40.4483865673985,14,1,0
429,429,군자동,127.07621782114,37.5564696951559,348.520234853622,2,29.2098638253991,12,26.8660867698254,55,75.3852672151948,12,1,0
430,430,군자동,127.07621271663,37.5573710283981,349.358141369029,2,83.6442657846168,10,51.6208946745383,55,90.8259667649409,7,1,0
431,431,군자동,127.076207611892,37.5582723615018,360.49307568848303,2,109.193211511913,9,82.1435217858646,51,30.7559448305779,2,1,0
432,432,중곡1동,127.076202506927,37.559173694467,381.023343460763,2,106.982943515448,10,112.686517153534,47,31.0056821642095,2,0,0
433,433,중곡1동,127.076197401735,37.5600750272936,409.538395010822,2,135.226539482342,10,161.144822205775,44,90.0177513297862,2,0,0
434,434,중곡1동,127.076192296315,37.5609763599817,444.504193372898,0,127.15496524405,8,206.27859127501,36,119.94822866755,2,0,0
435,435,중곡1동,127.076187190668,37.5618776925313,484.526186286142,0,108.267289147914,10,191.467575841366,31,167.304882762745,1,0,0
436,436,중곡1동,127.076182084793,37.5627790249423,528.456841114409,0,120.805145066277,12,146.796461844204,28,220.931523628285,1,0,0
437,437,중곡1동,127.076176978691,37.5636803572147,575.401594734291,0,157.431289239861,9,117.292672138871,28,186.554176753671,1,0,0
438,438,중곡1동,127.076171872361,37.5645816893486,624.681283716757,0,183.030359811281,8,115.260296298136,27,167.670106422672,1,1,0
439,439,중곡1동,127.076166765804,37.565483021344,675.785291383092,0,158.169747605956,8,141.884777999992,28,169.538029438759,2,1,0
440,440,중곡1동,127.076161659019,37.5663843532008,728.329699254652,0,154.448299462066,7,185.193488103072,23,191.551798479929,3,1,0
441,441,자양2동,127.077533112642,37.524025659691,1279.93556542179,0,528.789395958409,0,471.46807785938,0,380.504951247339,0,0,0
442,442,자양2동,127.077528029926,37.524926998051,1239.74027819527,0,479.098272861765,0,414.40962859036495,0,320.091159662166,0,0,0
443,443,자양2동,127.077522946983,37.5258283362725,1201.24840650208,0,432.17012248713297,0,358.480324112055,0,259.715401074853,0,0,0
444,444,자양2동,127.077517863813,37.5267296743556,1164.62885762434,0,389.006167745452,1,304.303384960646,2,199.412209364624,0,0,0
445,445,자양2동,127.077512780418,37.5276310123001,1130.06366066972,0,345.035481558357,1,253.007028301385,10,139.275854663717,5,0,0
446,446,자양2동,127.077507696796,37.5285323501061,1095.11065608893,0,285.119592863723,4,206.746597857642,22,79.6849235186143,3,1,0
447,447,자양2동,127.077502612947,37.5294336877737,1050.05960662206,0,225.513135286954,5,169.691904053197,26,24.9197393609539,1,1,0
448,448,자양2동,127.077497528872,37.5303350253027,1006.62865848517,0,166.548652124257,7,148.882874201032,30,47.0284695358908,2,1,0
449,449,자양2동,127.07749244457,37.5312363626932,965.0365687834,0,109.270372841907,8,99.860330818237,33,105.459621566734,5,1,0
450,450,자양2동,127.077487360042,37.5321376999452,925.531274786343,0,58.8289970215127,8,70.2696688798427,32,154.12763490929,28,1,0
451,451,자양1동,127.077482275288,37.5330390370588,888.391205927882,0,47.9682935532259,10,84.9883090716617,33,123.774021945302,43,1,0
452,452,자양1동,127.077477190307,37.5339403740338,853.92502933185,0,91.9800380654506,10,114.485780851695,38,102.48844966541,53,1,0
453,453,자양1동,127.077472105099,37.5348417108703,822.468964507643,0,143.595368319361,11,59.2019237169819,38,114.049310264134,71,1,0
454,454,자양1동,127.077467019665,37.5357430475683,794.380673531402,0,92.6831404048973,11,34.9588284238051,31,88.6961292344119,75,1,0
455,455,자양1동,127.077461934004,37.5366443841278,770.028779052721,0,62.2890476713402,10,79.1122233829305,23,67.4974988197266,58,1,0
456,456,자양1동,127.077456848117,37.5375457205488,749.777426949497,0,80.5537507976887,6,136.435825635058,10,45.3273222779474,47,1,0
457,457,자양1동,127.077451762003,37.5384470568313,713.413481991925,0,128.129241675592,6,188.567130608178,8,66.9576608452106,32,1,0
458,458,화양동,127.077446675663,37.5393483929753,659.233920892695,0,183.478900708278,4,220.110714457124,8,115.636855774855,18,0,0
459,459,화양동,127.077441589096,37.5402497289808,606.249762119742,0,234.036223617087,4,262.029505626604,6,171.987377482809,2,0,0
460,460,화양동,127.077436502303,37.5411510648477,554.803591610492,0,281.842453053935,4,296.714528332303,7,230.448799688929,0,0,0
461,461,화양동,127.077431415283,37.5420524005762,505.36532347142,0,315.739061525453,2,237.871477290284,5,255.640326054346,0,1,0
462,462,화양동,127.077426328036,37.5429537361661,458.584804499066,0,275.815093938358,3,180.125989821689,6,208.046561675824,1,1,0
463,463,화양동,127.077421240562,37.54385507161751,415.360996774649,0,244.492165202765,3,125.008411546697,9,168.919623188235,1,1,0
464,464,화양동,127.077416152862,37.5447564069304,376.91949866295295,1,225.38524243775,3,78.2817097722489,15,145.269997783571,2,1,0
465,465,화양동,127.077411064936,37.5456577421048,344.863262097038,1,221.675948546935,4,62.8341923157977,17,144.886042916578,2,1,0
466,466,능동,127.077405976782,37.5465590771407,321.110315913277,1,234.097349292639,4,95.3279917199016,18,167.927403229931,2,1,0
467,467,능동,127.077400888402,37.547460412038,307.590310202598,1,254.743495769102,3,146.785186788768,21,206.703430931488,2,1,0
468,468,능동,127.077395799796,37.5483617467968,305.664122043889,1,236.869951303227,4,203.281885615682,17,254.110303550127,0,1,0
469,469,능동,127.077390710962,37.5492630814171,315.544131374893,1,190.996021270171,5,261.572785309454,15,259.984129800924,0,1,0
470,470,능동,127.077385621902,37.5501644158989,336.191051452385,1,132.281650458839,5,320.68095698783,5,200.983109642538,0,0,0
471,471,능동,127.077380532616,37.5510657502421,365.786170231539,1,76.3975931504255,6,279.015306564804,7,142.82447313236,4,0,0
472,472,능동,127.077375443102,37.5519670844468,396.494142838774,0,38.6515956240525,7,220.784866506397,16,83.7692782888627,10,0,0
473,473,능동,127.077370353362,37.552868418513,347.970486002533,1,42.0382309978918,8,164.199649594733,43,30.9025833053992,17,0,0
474,474,군자동,127.077365263395,37.5537697524407,303.774448859848,2,73.033474888728,10,111.786575107957,49,47.0303866189289,18,1,0
475,475,군자동,127.077360173201,37.5546710862298,266.071361465258,2,127.356737917601,11,73.1443213768889,56,11.9000860841934,16,1,0
476,476,군자동,127.077355082781,37.5555724198804,237.967674476096,2,152.392197028232,12,29.4551359627205,57,39.9655182655889,14,1,0
477,477,군자동,127.077349992133,37.5564737533925,223.120693841575,2,148.114324312299,14,31.5757216842279,60,97.0808823713133,12,1,0
478,478,군자동,127.077344901259,37.557375086766,224.179957390551,2,111.385201517175,11,30.4781610911162,59,150.765294278201,7,1,0
479,479,중곡1동,127.077339810159,37.558276420001,240.935750883514,2,52.322554119674,12,52.0128329020132,58,107.407109984698,2,1,0
480,480,중곡1동,127.077334718831,37.5591777530974,270.486573462433,2,19.6948374360007,10,31.6613857047485,54,55.4285542677536,2,0,0
481,481,중곡1동,127.077329627276,37.5600790860554,309.18521719851,2,73.1940441726817,11,81.3560886183642,62,43.9035492628627,2,0,0
482,482,중곡1동,127.077324535495,37.5609804188748,354.044582665187,2,120.484435283373,10,139.837185138712,50,90.0104018096946,2,0,0
483,483,중곡1동,127.077319443487,37.5618817515556,403.01263565146303,0,143.475278649682,12,156.666450006335,42,146.953636039374,1,0,0
484,484,중곡1동,127.077314351252,37.5627830840979,454.764055971342,0,109.162819345606,15,96.5560268229901,36,152.224274419431,1,0,0
485,485,중곡1동,127.07730925879,37.563684416501694,508.449650375236,0,89.0073757724202,12,37.695369228566,43,95.1479444362828,1,1,0
486,486,중곡1동,127.077304166101,37.5645857487669,563.242403823217,0,104.812867435366,12,28.9481315915848,43,47.4689119190282,2,1,0
487,487,중곡1동,127.077299073186,37.5654870808936,618.119206676717,0,48.9146329727432,9,87.0299995914057,38,52.656648728262894,3,1,0
488,488,중곡3동,127.077293980043,37.56638841288169,673.958652178518,0,33.4481813882934,7,103.756352809169,31,103.011652878809,3,1,0
489,489,중곡3동,127.077288886674,37.5672897447313,730.540028435889,0,84.6413011855336,8,128.460201679258,26,160.528270557473,4,1,0
490,490,중곡3동,127.077283793077,37.5681910764424,787.703467485484,0,131.820078372086,8,171.924425218797,15,192.158352960917,3,0,0
491,491,중곡3동,127.077278699254,37.5690924080149,812.191386891268,0,178.377924993937,6,223.45766621406,16,233.849039518362,2,0,0
492,492,자양2동,127.078664793365,37.52402970236,1191.01974261948,0,546.301581995559,0,449.41387630232,0,337.867164657163,0,0,0
493,493,자양2동,127.078659724262,37.5249310408508,1147.66461553136,0,486.179983213118,0,388.992169401195,0,295.88531023906,0,0,0
494,494,자양2동,127.078654654934,37.5258323792031,1105.92095859104,0,426.164743074674,0,328.598201121111,0,261.270212987805,6,0,0
495,495,자양2동,127.078649585381,37.526733717417,1065.97810116886,0,366.30813411448,0,268.250696413492,5,226.784678739647,17,0,0
496,496,자양2동,127.078644515601,37.5276350554924,1028.04596222016,0,306.703036917065,1,207.990088792478,12,175.93711047837,21,0,0
497,497,자양2동,127.078639445596,37.5285363934292,992.355140868247,0,247.531197202979,4,147.922596818983,24,133.401708052481,18,0,0
498,498,자양2동,127.078634375364,37.5294377312276,959.155869409429,0,189.199538753066,5,88.4425412866676,29,109.351411771901,11,1,0
499,499,자양2동,127.078629304907,37.53033906888751,928.715383322626,0,132.8196620251,6,32.9064819487785,33,115.92673384041,2,1,0
500,500,자양2동,127.078624234224,37.5312404064089,901.313244072557,0,82.4953283365072,7,34.832839987797,37,149.130275057338,2,1,0
501,501,자양2동,127.078619163315,37.5321417437917,877.234220795922,0,57.3559877944206,8,26.0426720932074,38,133.621847265134,7,1,0
502,502,자양1동,127.078614092181,37.5330430810361,856.758542381085,0,84.2243858729118,10,74.3954658717233,42,74.8941577337632,30,1,0
503,503,자양1동,127.07860902082,37.533944418142,840.149703025111,0,134.972541117179,12,109.131274400984,41,26.1371425560419,50,1,0
504,504,자양1동,127.078603949233,37.5348457551094,827.640527610596,0,191.47120544918,10,82.7866294975613,40,55.4692552735809,66,1,0
505,505,자양1동,127.078598877421,37.5357470919383,819.418789398984,0,133.45036237345,10,93.5290949895103,31,113.093736259255,61,1,0
506,506,자양1동,127.078593805383,37.5366484286286,815.614152696934,0,75.915824082623,9,65.09108713588,26,172.693975173029,50,1,0
507,507,자양1동,127.078588733118,37.5375497651805,816.288379218802,0,32.2051943468018,7,48.7732664886008,20,171.298868756945,35,1,0
508,508,자양1동,127.078583660628,37.5384511015939,776.448353335804,0,60.2567834162667,7,88.547050415847,14,180.612587562546,25,1,0
509,509,화양동,127.078578587911,37.5393524378688,726.905869409306,0,116.380078615744,6,136.274458143501,9,204.814613546523,16,1,0
510,510,화양동,127.078573514969,37.5402537740051,679.140095769949,0,175.435164475516,5,187.444113674036,6,240.931338418538,0,0,0
511,511,화양동,127.078568441801,37.5411551100029,633.553012491503,0,235.224141604278,4,242.939650654144,8,285.422832128614,0,1,0
512,512,화양동,127.078563368407,37.5420564458623,590.649292714696,0,245.501697514534,5,297.341560696827,8,334.968461002536,0,1,0
513,513,화양동,127.078558294786,37.5429577815831,551.056046027203,0,191.162528674557,2,253.307332160089,7,308.539735663702,0,1,0
514,514,화양동,127.07855322094,37.5438591171654,515.536565544115,0,141.897732982895,3,217.339796767503,7,283.439212089532,1,1,0
515,515,화양동,127.078548146868,37.5447604526092,484.98673669454,1,105.102998960464,4,193.979241294942,8,269.811146907155,1,1,0
516,516,능동,127.078543072569,37.5456617879145,460.396908192363,1,96.3230387916786,4,187.985837360126,8,269.402239705383,2,1,0
517,517,능동,127.078537998045,37.5465631230812,442.76119913525,1,121.776118341222,4,200.919805842982,11,282.269935302557,2,1,0
518,518,능동,127.078532923294,37.5474644581095,432.930280842904,1,166.434732300012,4,229.604486428482,11,306.747938847003,0,1,0
519,519,능동,127.078527848318,37.5483657929992,431.438006013578,1,218.841068572271,4,269.048368522483,7,340.340279311891,0,1,0
520,520,능동,127.078522773115,37.5492671277504,438.36953417305904,1,249.67779041393,5,315.238284113433,3,291.008708616983,0,1,0
521,521,능동,127.078517697686,37.550168462363104,453.338624631275,1,207.961604659508,4,365.626404712144,0,237.449473493363,0,0,0
522,522,능동,127.078512622032,37.5510697968372,401.749021281167,1,177.416022309464,4,314.637401249103,5,188.144290756332,4,0,0
523,523,능동,127.078507546151,37.5519711311729,343.288727633688,0,164.390513837385,6,254.658006706813,27,147.424989995968,11,0,0
524,524,능동,127.078502470043,37.55287246537,285.677820771172,2,168.063825438454,10,194.998175614426,42,124.055661659191,15,0,0
525,525,능동,127.07849739371,37.5537737994286,229.556682591434,2,178.052720144095,9,136.078847516687,53,102.021094700819,16,0,0
526,526,능동,127.078492317151,37.5546751333486,176.353350917145,2,144.391032438696,10,79.5624739531991,55,92.1421721470415,17,1,0
527,527,군자동,127.078487240365,37.5555764671302,129.709340416552,2,99.5475560848902,10,38.2424657969334,57,110.956041204438,14,1,0
528,528,군자동,127.078482163354,37.5564778007732,99.3392696444653,2,79.3120680920144,11,8.47233664886076,57,141.52471079209,8,1,0
529,529,군자동,127.078477086116,37.5573791342776,101.152513671291,2,99.9541347423271,9,50.5122292710277,58,187.261014867636,6,1,0
530,530,중곡1동,127.078472008652,37.5582804676436,133.847408320482,2,120.69039748394,11,51.9105257349784,60,193.266213263035,2,0,0
531,531,중곡1동,127.078466930961,37.559181800871,181.43367301781,2,102.245548501258,12,87.9847749640779,70,169.641229908463,2,0,0
532,532,중곡1동,127.078461853045,37.5600831339599,235.03398080072,2,42.1164738159663,13,118.083846546342,77,165.903007652278,2,0,0
533,533,중곡1동,127.078456774902,37.5609844669102,289.728145741717,2,20.3231192615285,12,73.1815768847876,62,183.272492525878,1,0,0
534,534,중곡1동,127.078451696533,37.561885799722,345.519846455624,0,79.8238169549027,15,44.7502799156845,50,216.732869506842,1,0,0
535,535,중곡1동,127.078446617938,37.5627871323952,402.672696287736,0,74.1115377627886,16,70.6955465165568,49,171.196421897899,1,0,0
536,536,중곡1동,127.078441539116,37.56368846493,460.68036716734304,0,37.2596708563504,15,34.9434012387888,49,122.796475778577,1,1,0
537,537,중곡1동,127.078436460069,37.5645897973262,519.256448686538,0,67.8496058583897,14,69.0207076984451,50,90.3835295984567,2,1,0
538,538,중곡1동,127.078431380795,37.5654911295838,578.228216966574,0,82.7458773183932,13,50.1964963303801,51,71.0732515463002,3,1,0
539,539,중곡3동,127.078426301295,37.5663924617029,637.485865732966,0,43.7126345429742,8,28.756829213201,42,27.2659484911205,4,1,0
540,540,중곡3동,127.078421221568,37.5672937936835,663.066619127286,0,40.0536860017828,8,80.3352581093479,33,61.2786110163327,4,1,0
541,541,중곡3동,127.078416141615,37.5681951255255,674.679792073754,0,92.8295220141529,8,122.351318462378,28,95.2921191428126,3,1,0
542,542,중곡3동,127.078411061436,37.569096457229,691.410795110167,0,151.492097939419,8,148.530625740361,21,134.413354398272,3,1,0
543,543,중곡3동,127.07840598103,37.5699977887939,712.899384776267,0,211.191615928678,7,190.977982582736,20,185.399564330251,2,1,0
544,544,중곡3동,127.078400900398,37.570899120220304,738.730500004972,0,223.167316350743,4,241.254157293978,15,225.634471449322,1,1,0
545,545,자양2동,127.079796474313,37.52403373418569,1109.30772575223,0,548.506200931862,0,461.958411578609,0,270.657644828308,0,0,0
546,546,자양2동,127.079791418825,37.524935072807,1062.5702268067,0,488.54248791552,0,403.28304061733,0,215.729029754282,0,0,0
547,547,자양2동,127.079786363112,37.5258364112898,1017.28490668032,0,428.72894787094,0,345.237346754529,0,164.750608495494,22,0,0
548,548,자양2동,127.079781307174,37.5267377496342,973.654408886359,0,369.138580125092,0,288.202034009326,7,122.746898177851,30,0,0
549,549,자양2동,127.07977625101,37.52763908784,931.911187190557,0,309.900142674981,1,232.920513128328,13,101.543697322238,31,0,0
550,550,자양2동,127.079771194622,37.5285404259074,892.320141036751,0,251.262663699375,3,176.315712991785,19,113.471236470172,31,0,0
551,551,자양2동,127.079766138008,37.5294417638362,855.180227765909,0,193.772466316864,4,119.041130980229,34,150.86614026899,25,0,0
552,552,자양2동,127.079761081169,37.5303431016266,820.824231216164,0,138.861874448494,5,67.634254442699,36,199.914303975858,6,0,0
553,553,자양2동,127.079756024104,37.531244439278495,789.61561408515,0,91.3097734928239,6,34.0283607509706,39,244.289467088853,3,0,0
554,554,자양1동,127.079750966815,37.53214577679191,761.941214590439,0,68.6463875779999,8,22.9390096350779,44,200.006120040238,4,1,0
555,555,자양1동,127.0797459093,37.5330471141668,738.198619704502,0,91.6906194735307,10,33.8539097058457,47,154.441062474472,5,1,0
556,556,자양1동,127.079740851559,37.5339484514032,718.777556060474,0,139.362830035273,11,31.6267666503338,44,109.884598318583,5,1,0
557,557,자양1동,127.079735793594,37.534849788501,704.035743071556,0,194.311108178036,12,45.7405654989451,43,87.2779360441565,5,1,0
558,558,자양1동,127.079730735403,37.5357511254604,694.27131120127,0,161.59951601361,11,65.1666657730911,40,102.374193239435,33,1,0
559,559,자양1동,127.079725676987,37.5366524622813,689.695691847271,0,118.148473457935,11,86.2092982323032,31,143.748847152785,35,1,0
560,560,자양1동,127.079720618345,37.53755379896369,690.412053081914,0,95.5178137248287,10,43.9043463659593,34,166.300933614926,28,1,0
561,561,자양1동,127.079715559478,37.5384551355076,696.40406000247,0,107.74122049302,8,61.1813020809842,34,201.778113504985,16,1,0
562,562,화양동,127.079710500386,37.539356471913,707.537685728234,0,146.330480389971,6,113.484437396495,32,247.170207944973,1,1,0
563,563,화양동,127.079705441068,37.5402578081799,723.575623557796,0,196.308338019919,8,171.272540691636,20,297.980047126467,0,0,0
564,564,화양동,127.079700381525,37.5411591443082,725.760586714545,0,250.96060844786,6,230.455728632852,14,351.86842939118,0,1,0
565,565,화양동,127.079695321757,37.5420604802981,688.546554098872,0,229.364409516846,6,290.181651159642,10,377.29301563077104,0,1,0
566,566,화양동,127.079690261763,37.5429618161495,654.815607905672,0,169.617090002592,5,350.172701349358,10,388.338205496767,0,1,0
567,567,화양동,127.079685201544,37.5438631518623,625.131820459738,0,110.688261070277,5,332.572495677134,9,404.845781327489,0,1,0
568,568,화양동,127.079680141099,37.5447644874367,600.09606655449,0,55.26145357115,6,317.627041659149,9,395.286968977309,0,1,0
569,569,능동,127.079675080429,37.5456658228725,580.310229905489,0,34.2893963462527,4,313.829514602024,8,394.87073389557,0,1,0
570,570,능동,127.079670019533,37.5465671581698,566.324826052936,1,81.3491772252043,4,321.575090681403,5,403.625354417321,0,1,0
571,571,능동,127.079664958412,37.5474684933286,558.575706823094,1,139.210632478686,5,340.075956034139,5,386.101126820994,0,1,0
572,572,능동,127.079659897066,37.5483698283489,557.323058933795,1,198.649166936785,5,367.71226407808894,3,325.60688240715,0,1,0
573,573,능동,127.079654835494,37.5492711632306,513.039648918898,1,258.579497966724,5,386.357492180005,1,265.114384213917,0,1,0
574,574,능동,127.079649773696,37.550172497973904,452.66311317893104,0,317.429353754144,3,329.62306858598,0,204.62516662625,0,0,0
575,575,능동,127.079644711673,37.5510738325786,392.323966183607,0,298.128743808537,3,274.50108953128,2,144.143339470624,2,0,0
576,576,능동,127.079639649425,37.5519751670448,332.042582708306,0,290.378485756946,4,222.194843174883,24,83.6848932018704,6,1,0
577,577,능동,127.079634586951,37.5528765013725,271.857379975444,2,247.018961947098,8,175.244007108972,42,23.4313907047239,14,1,0
